verse_number,english_verse,translation_verse
10,"If the man later marries another woman, he must continue to provide food and clothing for the one he bought and to treat her as a wife.","Kɛji nuŋtsɔ lɛ yaŋɔ yoo ni ji enyɔ ebafata nyɔŋyoo lɛ he lɛ, no akahã etse nyɔŋyoo lɛ daaŋ ŋmaa kɛ ehebo kɛ egblãshihilɛ mli gbɛnaa nii nɔ."
11,"If he fails to do any of these things, she must be given her freedom without paying for it. Murder and Other Violent Crimes The Lord said:","Kɛji nuŋtsɔ lɛ tsuuu nibii etɛ̃ nɛɛ ahe ehãaa nyɔŋ yoo lɛ, no lɛ nyɔŋ yoo lɛ aye ehe tswaa, ni nuŋtsɔ lɛ bɛ hegbɛ akɛ aheɔ eyi shika ko.” Awuiyeli he mlai"
13,"But if you did not intend to kill someone, and I, the Lord, let it happen anyway, you may run for safety to a place that I have set aside.","Kɛjeee ka eyawo lɛ, shi osharã naa ni, enine kpa yɛ mɔ lɛ nɔ lɛ, no lɛ ejo foi eyaba abo yɛ he ko ni mato mahã nyɛ."
14,"If you plan in advance to murder someone, there's no escape, not even by holding on to my altar. You will be dragged off and killed.","Shi kɛji mɔ ko to ŋaa fɔŋ yɛ enyɛmi gbɔmɔ he, ni eje gbɛ eyatua lɛ, ni egbe lɛ, ni no sɛɛ lɛ eyaba abo yɛ mifɔleshãa latɛ lɛ naa tete po, ajie lɛ kɛje jɛi ni ayagbe lɛ."
16,"Death is the punishment for kidnapping. If you sell the person you kidnapped, or if you are caught with that person, the penalty is death.","“Mɔ fɛɛ mɔ ni aaaju gbɔmɔ lɛ, eyahɔɔ lɛ jio, eto lɛ akɛ nyɔŋ ehã ehe jio, agbe lɛ."
17,Death is the punishment for cursing your father or mother.,“Mɔ fɛɛ mɔ ni aaalomɔ etsɛ loo enyɛ lɛ agbe lɛ.
19,"and later has to use a stick when walking outside, you must pay for the loss of time and do what you can to help until the injury is completely healed. That's your only responsibility.","kɛji helatsɛ lɛ na ete shi ekoŋŋ, ni emɔ tso mli enyiɛ kɛje kpo lɛ, mɔ ni tswa lɛ nɔ lɛ eye ehe, shi moŋ ewo be ni helatsɛ lɛ efite lɛ he nyɔmɔ, ni ekwɛ koni atsa helatsɛ lɛ ni ehe atã kwrakwra."
21,"However, if the slave lives a few days after the beating, you are not to be punished. After all, you have already lost the services of that slave who was your property.","Shi kɛji je tsɛre nyɔŋ lɛ nɔ gbi kome loo gbii enyɔ lɛ, akatɔ owele yɛ nuŋtsɔ lɛ nɔ, ejaakɛ nyɔŋ lɛ ni egbo lɛ, lɛ nuŋtsɔ lɛ, eshika ni elaaje ni."
22,"Suppose a pregnant woman suffers a miscarriage as the result of an injury caused by someone who is fighting. If she isn't badly hurt, the one who injured her must pay whatever fine her husband demands and the judges approve.","“Kɛji hii miinɔ ni amɛkɛ nɔmɔ lɛ yapila yoohɔlɔ, ni emusu lɛ fite, shi eyeee lɛ awui kroko kɛfataaa he lɛ, agbe nuu mɔ ni pila yoohɔlɔ lɛ shika gbele. Yoo wu lɛ aaatsɔ̃ɔ nyɔmɔ ni ekɛfɔ̃ɔ nuu lɛ nɔ nɛ, shi moŋ bɔ ni saneyelɔi lɛ aaatsɔ̃ɔ lɛ nakai nuu lɛ awo."
23,"But if she is seriously injured, the payment will be life for life,","Shi kɛji sane fɔŋ ba yɛ sɛɛ lɛ, no lɛ oweletɔɔ lɛ afee atoŋ kɛ atoŋ, no ji akɛ wala atse wala,"
24,"eye for eye, tooth for tooth, hand for hand, foot for foot,","ni akɛ hiŋmɛi atse hiŋmɛi, ni akɛ nyanyɔŋ atse nyanyɔŋ, akɛ nane atse nane,"
25,"burn for burn, cut for cut, and bruise for bruise.","akɛ la fala atse la fala, akɛ pilamɔ atse pilamɔ, ni akɛ kpelebi naa fala atse kpelebi naa fala."
26,"If you hit one of your slaves and cause the loss of an eye, the slave must be set free.","“Kɛji mɔ ko tswa enyɔŋ nuu loo nyɔŋ yoo hiŋmɛi nɔ, ni hiŋmɛi lɛ fite lɛ, ehã nyɔŋ lɛ aye ehe tswaa yɛ ehiŋmɛi lɛ hewɔ."
27,The same law applies if you knock out a slave's tooth—the slave goes free.,"Kɛji nuŋtsɔ lɛ fã enyɔŋ nuu loo nyɔŋ yoo nyanyɔŋ lɛ, eŋmɛɛ nyɔŋ lɛ he koni eyaye ehe tswaa yɛ enyanyɔŋ lɛ hewɔ.” Kooloi anuŋtsɔmɛi asɔ̃"
28,"A bull that kills someone with its horns must be killed and its meat destroyed, but the owner of the bull isn't responsible for the death.","“Kɛji tsina shi nuu loo yoo, ni mɔ lɛ gbo lɛ, atswia tsina lɛ tɛ ni agbe lɛ, ni akaye eloo lɛ, shi tsinatsɛ lɛ aye ehe."
29,"Suppose you own a bull that has been in the habit of attacking people, but you have refused to keep it fenced in. If that bull kills someone, both you and the bull must be put to death by stoning.","Shi kɛji tsina lɛ fɔɔ mɔ shimɔ kɛjɛ jeeŋmɔ, ni abɔ nɔtsɛ lɛ kɔkɔ yɛ he, shi fɛɛ sɛɛ lɛ ewooo ekooloo lɛ tsuŋ, ni eyagbe gbɔmɔ lɛ, atswia tsina lɛ tɛ, ni tsinatsɛ lɛ hu agbe lɛ."
30,"pieces of silver for the loss of the slave, and the bull must be killed by stoning.","Shi kɛji aahe tsinatsɛ lɛ kpãtãmɔ nii lɛ, no lɛ bɔ fɛɛ bɔ ni aheɔ lɛ lɛ, ewo koni ekɛkpɔ̃ esusuma."
31,This same law applies if the bull gores someone's son or daughter.,Kɛji tsina lɛ yashi mɔ ko binuu loo biyoo lɛ akɛ tsinatsɛ lɛ aye yɛ mla kome nɛɛ nɔŋŋ naa.
33,Suppose someone's ox or donkey is killed by falling into an open pit that you dug or left uncovered on your property.,"“Kɛji mɔ ko shi bu naa eŋmɛ aloo eyatsa bu ni etsiii nɔ, ni tsina loo teji ko yagbee mli lɛ,"
34,"You must pay for the dead animal, and it becomes yours.",mɔ ni tsa bu lɛ awo koolootsɛ lɛ ekooloo lɛ he nyɔmɔ koni bu tsɛ lɛ aŋɔ kooloo gbonyo lɛ.
35,"If your bull kills someone else's, yours must be sold. Then the money from your bull and the meat from the dead bull must be divided equally between you and the other owner.","Kɛji mɔ ko tsina pila enaanyo tsina, ni kooloo lɛ gbo lɛ, mɛi enyɔ lɛ ahɔ̃ɔ tsina hiɛkãalɔ lɛ koni amɛja shika lɛ, ni kooloo ni egbo lɛ hu amɛja."
36,"If you refuse to fence in a bull that is known to attack others, you must replace any animal it kills, but the dead animal will belong to you.","Shi kɛji ale ato akɛ tsina lɛ fɔɔ mɔshimɔ kɛjɛ jeeŋmɔ, shi tsinatsɛ lɛ wooo tsina lɛ tsuŋ lɛ, no lɛ ekɛ tsina ato mɔ lɛ tsina lɛ najiaŋ ehã lɛ koni mɔ ni tsina yashi lɛ aŋɔ tsina ni egbo lɛ.”"
1,"If you steal an ox and slaughter or sell it, you must replace it with five oxen; if you steal a sheep and slaughter it or sell it, you must replace it with four sheep.","“Kɛji mɔ ko yaju tsina loo too, ni eyagbe aloo eyahɔ̃ɔ lɛ, ekɛ tsinai enumɔ ato tsina kome najiaŋ, ni ekɛ toi ejwɛ ato too kome najiaŋ. Shi kɛ ebɛ nɔ ko lɛ, no lɛ ahɔ̃ɔ lɛ koni akɛtse nii ni eju lɛ."
5,"If you allow any of your animals to stray from your property and graze in someone else's field or vineyard, you must repay the damage from the best part of your own harvest of grapes and grain.","“Kɛji mɔ ko ŋmɛɛ ekooloo he, ni eyaye ŋmɔ loo waintrom ko mli nii, aloo mɔ ko kwɛɛɛ ekooloo lɛ nɔ, ni ekooloo lɛ yaye mɔ kroko ko ŋmɔshinii lɛ, koolootsɛ lɛ kɛ lɛ diɛŋtsɛ eŋmɔshi loo waintrom mli nii ni hi fe fɛɛ ato nii ni afite lɛ najiaŋ."
6,"If you carelessly let a fire spread from your property to someone else's, you must pay the owner for any crops or fields destroyed by the fire.","“Kɛji mɔ ko wo la, ni etso kɛyamɔ ŋmeii, ni eshã abele kɛ aboŋo, loo abele ni akuko, loo ŋmɔ lɛ, mɔ ni wo la lɛ ato nii ni hiɛ kpãtã lɛ najiaŋ shishiishi."
7,"Suppose a neighbor asks you to keep some silver or other valuables, and they are stolen from your house. If the thief is caught, the thief must repay double.","“Kɛji mɔ ko kɛ shika loo nibii hã enaanyo shitoo, ni aju nii lɛ yɛ mɔ lɛ we lɛ, ni amɔ julɔ lɛ, julɔ lɛ kɛ nii ni eju lɛ toi enyɔ ato najiaŋ."
8,"But if the thief isn't caught, some judges will decide if you are the guilty one.","Shi kɛji anaaa julɔ lɛ, no lɛ shĩatsɛ lɛ aba Nyɔŋmɔ hiɛ ni ebatsɔɔ akɛ enine etako enaanyo lɛ nii lɛ he."
9,"Suppose two people claim to own the same ox or donkey or sheep or piece of clothing. Then the judges must decide the case, and the guilty person will pay the owner double.","“Niiaheplemɔ fɛɛ ni aaate shi lɛ, tsina he ejɛ jio, teji he jio, too he jio, atade he jio, nɔ fɛɛ nɔ ni eji ni aaapele he ni mɔ ko aaakɛɛ akɛ enɔ ni lɛ, akɛ sane lɛ aba Nyɔŋmɔ hiɛ. Mɔ ni Nyɔŋmɔ aaabu lɛ fɔ lɛ, ekɛ nɔ lɛ toi enyɔ ato enaanyo lɛ nii lɛ najiaŋ."
10,"Suppose a neighbor who is going to be away asks you to keep a donkey or an ox or a sheep or some other animal, and it dies or gets injured or is stolen while no one is looking.","“Kɛji mɔ ko kɛ eteji loo tsina loo too loo kooloo fɛɛ kooloo hã enaanyo shitoo, ni kooloo lɛ gbo, aloo aye lɛ awui, aloo ofɔ̃yelɔi bamɔ lɛ kɛtee, shi anaaa mɔ ko aye he odase lɛ,"
11,"If you swear with me as your witness that you did not harm the animal, you do not have to replace it. Your word is enough.","mɔ ni akɛ nɔ lɛ hã shitoo lɛ ayakã Yehowa kitã akɛ enine etako enaanyo lɛ nii lɛ he. Nɔtsɛ lɛ akpɛlɛ̃ nɔ, ni mɔ ni akɛ nii lɛ hã shitoo etoŋ nɔtsɛ lɛ najiaŋ."
12,"But if the animal was stolen while in your care, you must replace it.",Shi kɛji ju aju nii lɛ yɛ edɛŋ lɛ eto nɔtsɛ lɛ najiaŋ.
13,"If the animal was attacked and killed by a wild animal, and you can show the remains of the dead animal to its owner, you do not have to replace it.","Kɛji kooloo kakawua ko ni tserɛ kooloo lɛ, ekɛ kooloo gbonyo lɛ abaye odase koni ekato najiaŋ."
14,"Suppose you borrow an animal from a neighbor, and it gets injured or dies while the neighbor isn't around. Then you must replace it.","“Kɛji mɔ ko yama kooloo ko yɛ enaanyo dɛŋ, ni eye kooloo lɛ awui, aloo egbo be mli ni nɔtsɛ lɛ bɛ jɛi lɛ, mɔ ni yama kooloo lɛ ato najiaŋ shishiishi;"
15,"But if something happens to the animal while the owner is present, you do not have to replace it. If you had leased the animal, the money you paid the owner will cover any harm done to it. Laws for Everyday Life The Lord said:","shi kɛji nɔtsɛ lɛ yɛ jɛi lɛ, no lɛ akato najiaŋ. Kɛji apaayeli akɛ kooloo lɛ ba lɛ, no lɛ akato najiaŋ ejaakɛ epaayeli nyɔmɔ ni awo hewɔ eba.” Jeŋba he mlai"
16,"Suppose a young woman has never had sex and isn't engaged. If a man talks her into having sex, he must pay the bride price and marry her.","“Kɛji nuu ko yalaka oblayoo foro ni atsɛko ehe baa, ni ekɛ lɛ wɔ lɛ, nuu lɛ ahã yoo lɛ yinii koni etsɔ̃ eŋa."
17,"But if her father refuses to let her marry the man, the bride price must still be paid.","Shi kɛji yoo lɛ tsɛ ekpɛlɛ̃ɛɛ yoo lɛ kɛ nuu lɛ hãmɔ kwraa lɛ, nuu lɛ ahã bɔ ni ji oblayoo foro yinii kɛ̃."
18,Death is the punishment for witchcraft.,“Akaŋmɛ yoo ŋkunyaayelɔ gbɛ ni ehi jeŋ.
19,Death is the punishment for having sex with an animal.,“Mɔ fɛɛ mɔ ni kɛ kooloo aaawɔ lɛ esa akɛ agbe lɛ.
20,Death is the punishment for offering sacrifices to any god except me.,“Mɔ fɛɛ mɔ ni aaashi Yehowa sɛɛ ni eeeyashã afɔle ehã nyɔŋmɔ kroko ko yɛ Yehowa sɛɛ lɛ akpãtã ehiɛ butubutu.
21,"Do not mistreat or abuse foreigners who live among you. Remember, you were foreigners in Egypt.","“Akaye gbɔ sane ni ejaaa, ni akawa lɛ yi ejaakɛ nyɛ hu nyɛyatsɔ̃mɔ gbɔi yɛ Ijipt dã."
22,Do not mistreat widows or orphans.,Akawa yoo okulafo loo awusa yi.
23,"If you do, they will beg for my help, and I will come to their rescue.","Kɛji awa amɛ yi, ni amɛfo amɛtsɛ mi lɛ, ja mibo amɛyaafo toi."
24,"In fact, I will get so angry that I will kill your men and make widows of their wives and orphans of their children.","Mimlifu naa aaawa naakpa, ni magbe nyɛ yɛ ta mli, ni nyɛŋamɛi aaatsɔ̃mɔ okulafoi, ni nyɛbii aaatsɔ̃mɔ awusai."
25,Don't charge interest when you lend money to any of my people who are in need.,"“Kɛji ofa mimaŋbii ni kɛ bo yɔɔ lɛ ateŋ ohiafo ko shika lɛ, kaaye lɛ wie, ni kaahe hekpa hu."
26,"Before sunset you must return any coat taken as security for a loan,","Kɛji eeeba lɛ po akɛ onaanyo kɛ ehebo aaato bo awaba lɛ, okɛ ehebo lɛ aku sɛɛ ohã lɛ dani hulu ayanyɔ shi,"
27,"because that is the only cover the poor have when they sleep at night. I am a merciful God, and when they call out to me, I will come to help them.","ejaakɛ no pɛ ji nɔ ni ekɛhaa ehe, ehewolo nɔ mama ni. Mɛni eha kɛwɔ? Kɛji efo etsɛ mi lɛ mabo lɛ toi ejaakɛ mɔbɔnalɔ ji mi."
28,Don't speak evil of me or of the ruler of your people.,"“Kaawie oshi Nyɔŋmɔ, ni kaalomɔ maŋ onukpa."
29,Don't fail to give me the offerings of grain and wine that belong to me. Dedicate to me your first-born sons,"“Kɛji oŋmɔshi nii ba, ni kɛ oŋa owain kɛ omu lɛ, kaashashao shi ni okɛ Nyɔŋmɔ nɔ lɛ abahã lɛ. Jɔɔmɔ obihii ateŋ kromɔ lɛ nɔ ohã mi."
30,"and the first-born of your cattle and sheep. Let the animals stay with their mothers for seven days, then on the eighth day give them to me, your God.","Nakai nɔŋŋ hu ofee otsinai kɛ toi. Kooloo kromɔ nuu lɛ ehi enyɛ masɛi gbii kpawo, ni gbi ni ji kpaanyɔ lɛ ojɔɔ enɔ ohã mi."
31,"You are my chosen people, so don't eat the meat of any of your livestock that was killed by a wild animal. Instead, feed the meat to dogs.","“Nyɛaatsɔ̃ mɛi krɔŋkrɔŋ nyɛhã mi. No hewɔ lɛ, loo ni ŋaŋ kooloo etserɛ lɛ lɛ nyɛkayea, ashɛrɛ ashwie ahã gbei."
2,"Always tell the truth in court, even if everyone else is dishonest and stands in the way of justice.","Kaanyiɛ mɛi ni yi fa sɛɛ kɛyafee efɔŋ, ni kaanyiɛ nɔ ni mɛi pii kɛɔ sɛɛ ni okɛɛ nɔ ko ni aaahã atsɔ sane hiɛ abu shi,"
3,"And don't favor the poor, simply because they are poor.",asaŋ kaasaa ohiafo sane he ohã lɛ yɛ saneyeli mli.
4,"If you find an ox or a donkey that has wandered off, take it back where it belongs, even if the owner is your enemy.",“Kɛji ona ohenyɛlɔ tsina loo teji ni edu gbɛ lɛ kplamɔ lɛ obahã lɛ.
5,"If a donkey is overloaded and falls down, you must do what you can to help, even if it belongs to someone who doesn't like you.","Kɛ oyanina mɔ ni kɛ bo yeee kɛ eteji ni teji lɛ jatsu tsii fe lɛ lɛ, kwɛmɔ ni okaho amɛhe otee, shi moŋ ye obua nɔtsɛ lɛ koni awo kooloo lɛ nɔ adamɔ shi."
6,Make sure that the poor are given equal justice in court.,“Kaatsɔ̃ ohiafo sane hiɛ obu shi yɛ saneyeli mli.
7,Don't bring false charges against anyone or sentence an innocent person to death. I won't forgive you if you do.,"Kaafo sane ofɔ̃ mɔ nɔ, ni kaagbe jalɔ kɛ mɔ ni he bɛ sane ko mli ejaakɛ mihaŋ efɔŋfeelɔ aye ehe kɔkɔɔkɔ."
8,Don't accept bribes. Judges are blinded and justice is twisted by bribes.,"Kaahe nyɔɔŋnii ejaakɛ nyɔɔŋnii shwilaa nɔkwɛlɔ, ni efiteɔ mɔ ni sane ja sane."
9,"Don't mistreat foreigners. You were foreigners in Egypt, and you know what it is like. Laws for the Sabbath The Lord said:","“Nyɛkawaa gbɔ yi, akɛ ni nyɛle bɔ ni gbɔ tsui nuɔ nii ahe ehãa lɛ, ejaakɛ nyɛ hu nyɛyatsɔ̃mɔ gbɔi yɛ Ijipt dã.” Afi ni ji kpawo lɛ kɛ gbi ni ji kpawo lɛ"
10,"Plant and harvest your crops for six years,","“Ahu shikpɔŋ lɛ nɔ, ni akpa enɔ nibaanii lɛ kɛyashi afii ekpaa;"
11,"but let the land rest during the seventh year. The poor are to eat what they want from your fields, vineyards, and olive trees during that year, and when they have all they want from your fields, leave the rest for wild animals.","shi afi ni ji kpawo lɛ nɔ lɛ ahã shikpɔŋ lɛ ajɔɔ ehe ni ekã shi efolo koni omaŋ lɛ mli ohiafoi lɛ ana enɔ nii amɛkɔlɔ amɛye, ni nɔ ni aaashwɛ lɛ ŋaŋ kooloi hu ana aye. Nakai nɔŋŋ ofee owain trom kɛ omutso trom."
12,"Work the first six days of the week, but rest and relax on the seventh day. This law is not only for you, but for your oxen, donkeys, and slaves, as well as for any foreigners among you.","“Otsu nii gbi ekpaa, shi gbi ni ji kpawo lɛ okɛjɔɔ ohe, bɔ ni afee ni otsina kɛ oteji ajɔɔ amɛhe, ni nyɔŋ yoo bi kɛ ogbɔ awo amɛtsui."
13,Make certain that you obey everything I have said. Don't pray to other gods or even mention their names. Three Annual Festivals (Exodus,"“Nibii fɛɛ ni mikɛɛ nyɛ lɛ nyɛyea nɔ. Nyɛkatsĩa nyɔŋmɔi krokomɛi agbɛii ata, akanu yɛ nyɛnaa tete.” Gbii juji etɛ̃ lɛ (Ɛksodɔs"
18,Do not offer bread made with yeast when you sacrifice an animal to me. And make sure that the fat of the animal is burned that same day.,"“Kooloo ni akɛbaashã afɔle ahã mi lɛ, nyɛkɛ masha aboloo akafataa he; ni kooloo ni akɛshã afɔle ahã mi lɛ, nyɛkahãa je miitsɛre emli fɔ lɛ nɔ."
26,"Your women will give birth to healthy children, and everyone will live a long life.","Yoo sharakeŋ, ni anaŋ yoo kene yɛ nyɛshikpɔŋ lɛ nɔ. Mahã nyɛwala sɛɛ atsɛ."
16,"Celebrate the Harvest Festival each spring when you start harvesting your wheat, and celebrate the Festival of Shelters each autumn when you pick your fruit.","“Nyɛyea Nikpamɔ Gbijurɔ lɛ ni ji ŋmɔshinii lɛ mli klɛŋklɛŋ yibii agbijurɔ lɛ; ni nyɛyea Ŋmaa naabuamɔ kɛtoo Gbijurɔ lɛ yɛ afi lɛ naagbee mli, be ni nyɛbuaa ŋmɔshi nii anaa nyɛtoɔ lɛ."
17,Your men must come to these three festivals each year to worship me.,Daa afi lɛ nyɛteŋ nuu fɛɛ nuu abaja Nuŋtsɔ Nyɔŋmɔ lɛ shii etɛ̃ yɛ nɛkɛ gbii juji etɛ̃ nɛɛ anɔ.
14,Celebrate three festivals each year in my honor.,“Daa afi lɛ nyɛyea gbii juji etɛ̃ nyɛhãa mi.
15,"Celebrate the Festival of Thin Bread by eating bread made without yeast, just as I have commanded. Do this at the proper time during the month of Abib, because it is the month when you left Egypt. And make certain that everyone brings the proper offerings.","Nyɛyea Akpiti Gbijurɔ lɛ. Bɔ ni miwo nyɛ ehe kitã lɛ, nyɛyea aboloo ni akɛ mã akpiti shã. Nyɛyea lɛ gbii kpawo yɛ be ni ato lɛ, ni ji Abib nyɔɔŋ lɛ nɔ, ejaakɛ no nɔ nyɛshi Ijipt shikpɔŋ lɛ nɔ. No be lɛ mli lɛ mɔ ko akaba mi jamɔ ni ehiɛɛɛ edɛŋ afɔle."
19,Each year bring the best part of your first harvest to the place of worship. Don't boil a young goat in its mother's milk. A Promise and a Warning The Lord said:,"“Klɛŋklɛŋ ŋmɔshinii ni nyɛbaakpa lɛ nyɛkɛbaa Yehowa, nyɛNyɔŋmɔ lɛ, we lɛ. Akahoo toobi kɛ lɛ nɔŋŋ enyɛ fufɔ mli nu.” Shiwoi kɛ akpɔi"
20,I am sending an angel to protect you and to lead you into the land I have ready for you.,"“Naa, miwo bɔfo gbɛ ni enyiɛ nyɛhiɛ koni ebaa nyɛyi yɛ gbɛteŋ koni ekɛ nyɛ ayashɛ he ni misaa mito lɛ."
21,"Carefully obey everything the angel says, because I am giving him complete authority, and he won't tolerate rebellion.","Nyɛkwɛa ni ahia yɛ egbɛfaŋ, ni nyɛyea ewiemɔ nɔ. Nyɛkatsea ehiɛ atua; ekɛ ewiemɔ lɛ nɔtɔmɔ ekeŋ nyɛ, ejaakɛ ehiɛ mihewalɛ."
23,"My angel will lead you into the land of the Amorites, Hittites, Perizzites, Canaanites, Hivites, and Jebusites, and I will wipe them out.","Mibɔfo lɛ aaanyiɛ nyɛhiɛ kɛyanina Amorbii lɛ kɛ Hitbii lɛ kɛ Perizbii lɛ kɛ Kanaanbii lɛ kɛ Hivbii lɛ kɛ Yebusbii lɛ, ni makpãtã amɛhiɛ butubutu."
24,"Don't worship their gods or follow their customs. Instead, destroy their idols and shatter their stone images.","Nyɛkajaa ni nyɛkasɔ̃mɔa amɛnyɔŋmɔi lɛ, asaŋ nyɛkakasea gbɔmɛi nɛɛ anifeemɔ nii hu, shi moŋ nyɛbutua amɛnyɔŋmɔi lɛ, ni nyɛkumɔa amɛshiui lɛ butubutu nyɛshwiea shi."
25,"Worship only me, the Lord your God! I will bless you with plenty of food and water and keep you strong.","Kɛji nyɛsɔ̃mɔ mi, Yehowa nyɛNyɔŋmɔ lɛ, madro nyɛ niyenii kɛ nu, ni makɔ hela yɛ nyɛteŋ mashɛ mafɔ̃ kwraa."
27,I will terrify those nations and make your enemies so confused that they will run from you.,"“Mahã miheŋmiŋmi atsɔ̃ nyɛhiɛ amɔmɔ maji lɛ fɛɛ dani nyɛaayanina amɛ, ni maŋ fɛɛ maŋ nɔ ni nyɛaashɛ lɛ aaajija yɛ nyɛhiɛ."
28,"I will make the Hivites, Canaanites, and Hittites panic as you approach.",Matsu sosomootii kɛaatsɔ̃ nyɛhiɛ. Mashwie Hivbii lɛ kɛ Kanaanbii lɛ kɛ Hitbii lɛ yɛ nyɛhiɛ.
29,"But I won't do all this in the first year, because the land would become poor, and wild animals would be everywhere.","Shi moŋ mishwieŋ amɛ yɛ nyɛhiɛ yɛ afi kome nɔ koni shikpɔŋ lɛ akabatsɔ̃ amaŋfɔ̃, koni ŋaŋ kooloi ayi bafa yɛ nɔ wo nyɛ."
30,"Instead, I will force out your enemies little by little and give your nation time to grow strong enough to take over the land.","Fiofio mibashwie amɛ yɛ nyɛhiɛ kɛyaashi beyinɔ ni nyɛyi aaafa, ni nyɛaaŋɔ shikpɔŋ lɛ."
31,"I will see that your borders reach from the Red Sea to the Euphrates River and from the Mediterranean Sea to the desert. I will let you defeat the people who live there, and you will force them out of the land.","Mafo husu mahã nyɛ kɛjɛ Ŋshɔ Tsuru lɛ naa kɛyashi Filistibii lɛ aŋshɔ lɛ naa, agbɛnɛ kɛjɛ shiaŋa lɛ nɔ kɛyashi Eufrate Faa lɛ naa, ejaakɛ mahã nyɛye shikpɔŋ lɛ nɔ bii lɛ anɔ kunim koni nyɛshwie amɛ."
