verse_number,english_verse,translation_verse
4,"Long ago you went to Egypt where you lived as foreigners. Then Assyria was cruel to you,","Ti-Dindaan Unimbɔti gíti lī yii: «Ŋkilkaaminee, Eejipiti tiŋkin ní m-nibul nìn cūtìi kɔ́. Kí kúntée, Asuur yab wɔ́b́-bi."
5,"and now another nation has taken you prisoner for no reason at all. Your leaders groan with pain, and day after day my own name is cursed.","Too, kɔŋkɔnnee ba ní m páatì? Ti-Dindaan di lī míǹ! Bi cúú m-nibul ki cūnnì kuyuŋu kaa pàn̄ báà tiba. Bin jíń bi-pu dinyandee kūuntí nì dijajil, ní baabadalee, bi bí ki sòoǹ ki bíiĺ m-yindi. Ti-Dindaan di lī míǹ!"
6,"My people, you will learn who I am and who is speaking because I am here. A Message of Hope for Jerusalem",An puee m-nibul làá dāá béé ŋwindal un ní m baasii sée. Yaadalee bi làá dāá béé yii man di sòon̄ ki bí yii: <M dòoń!>» Ti-Dindaan fātìi gítìń Jeerusaleem
7,"What a beautiful sight! On the mountains a messenger announces to Jerusalem, “Good news! You're saved. There will be peace. Your God is now King.”","Kpèè an nín ŋān̄ á ká ntuun ŋun sòoǹ ŋgbansɔŋfi bɔtee ń páanní ajoon pu puee! Ŋu sòoǹ ŋgbansɔŋfi nì dipɔɔpindi nì difiil pu. Ntuun ŋun di nàatī-ti difiil bɔtee, Jeerusaleem, ŋu bí ki tùkù-si yii: «A-Nimbɔtiu sá ubɔti!»"
8,"Everyone on guard duty, sing and celebrate! Look! You can see the Lord returning to Zion.","Pīlifì binib bin a yóoǹ sintilee. Bi kpáfì dicilpu ki tátí mpɔn mpɔn, di sá yii bíǹ bi-ba nimbil ká ti-Dindaan nín fàtīi gítiń Siiyɔn tiŋkinee."
9,"Jerusalem, rise from the ruins! Join in the singing. The Lord has given comfort to his people; he comes to your rescue.","Jeerusaleem digbuŋŋi, ni-kɔkɔ ń kpāfì dicilpu kí nīn tátí mpɔn ki fàal̀! Di sá yii ti-Dindaan bíi sɔ̀ŋkī u-nibul pɔbil, u bíi fìil̄ Jeerusaleem tiŋki."
10,The Lord has shown all nations his mighty strength; now everyone will see the saving power of our God. A Command To Leave Babylon,Ti-Dindaan làá lēē u-circir pɔŋŋu kí páań mpaampiin pu atimbun kɔkɔ ń ká. Ní kitiŋ kúntilaŋki yab kɔkɔ ń dāá ká ti-Nimbɔtiu fiil. Ní yīkìmaan Babiloon tiŋkin
11,Leave the city of Babylon! Don't touch anything filthy. Wash yourselves. Be ready to carry back everything sacred that belongs to the Lord.,"Nín̄ cámaan! Nín̄ cámaan! Nyāmaan niin! Ní taa gbēēmaan tin kaa bí circiree. Nimbi bin tú ti-Dindaan diikun wantee, ní ŋámaan ni-ba circir kí nyā Babiloon tiŋkin."
12,You won't need to run. No one is chasing you. The Lord God of Israel will lead and protect you from enemy attacks. The Suffering Servant,"Min bí neeyee, naa làá nīn sáń kii ni sáń kukunsaŋuee, àá kii bi jì-nee, di sá yii ti-Dindaan di làá nīn līī ni-nyɔkɔpu, Isirayeel Nimbɔtiu di làá nīn pá ni-boon. Ti-Dindaan tɔntɔnliu"
13,The Lord says: My servant will succeed! He will be given great praise and the highest honors.,"«Kpèè, án làá bútí m-tɔntɔnliu. U làá yīkì kí kàl̄ mpaan ŋun jítiǹ ipaan kɔkɔee pu, ní kí fōō tinyool."
14,Many were horrified at what happened to him. But everyone who saw him was even more horrified because he suffered until he no longer looked human.,"Binib tikpil nín ká-uee, an nìn kɔ́-bi tiwool, di sá yii u-nimbiin nìn cúu kpántì, ní waa nìn pée gíti náań nì nisaal."
15,My servant will make nations worthy to worship me; kings will be silent as they bow in wonder. They will see and think about things they have never seen or thought about before.,"Míǹ mbaantiim u-puee, án làá ŋá atimbun tikpil bitii, ní bibɔtiibi kaa dāa gíti nyí tin bi làá lèe. Di sá yii bi làá ká tin baa láá máafì-bi ki kée, ní kí dāá wāl̀ tin baa gbìl̄ dalba dalbee.»"
1,Has anyone believed us or seen the mighty power of the Lord in action?,Ŋma di fōō tibɔti tin ti gbìl̄ee ki kíí? Ŋma ní ti-Dindaan lēē u-pɔŋŋu ki dàkā?
2,"Like a young plant or a root that sprouts in dry ground, the servant grew up obeying the Lord. He wasn't some handsome king. Nothing about the way he looked made him attractive to us.","Ti-Dindaan nimbiin ní u wíiǹ kii disupɔmbilee, kii nsunyaan ŋun nyáń kitiŋkuliŋŋi pu ki túkúee. Waa nìn cáá kunyaaŋŋu àá jilma ubɔ kí ŋmā kí dáaĺ ti-nimbikpeeŋu. Tiba kaa nìn bí u-ni kí ŋmā kí fáatíǹ-ti."
3,"He was hated and rejected; his life was filled with sorrow and terrible suffering. No one wanted to look at him. We despised him and said, “He is a nobody!”","Binib nìn kpēē ki sīŋkiǹ-u ní ki nìn fātì bi-boon ki tīī-u. U nìn sá unil un jíń falaayee, ki nìn mántiǹ iyaliŋki. Kii unil un ní báà ubɔ kaa là kí wāl̀ee, ti nìn kpēē-u fám, kaa nìn dū-u ki yíiń tiba."
4,"He suffered and endured great pain for us, but we thought his suffering was punishment from God.","Ama an sá ti-weeŋyi ní u nìn fōō, timbi falaau ní u nìn yōoǹ ki túǹ. Ní timbi nìn dàkafī yii Unimbɔti di bíi dátí u-tafal míǹ, Unimbɔti di fáá-u ki sīntiǹ-u taapu."
5,"He was wounded and crushed because of our sins; by taking our punishment, he made us completely well.","Ama timbi yìntitam pu ní u nìn fōō tiweendi, timbi kpitii pu ní bi nìn sāaǹ-u. Ditafadaaldi din tìì ŋgbansɔŋfee jéetì u-pu. Tiweendi tin u nìn fōōyee di tìì-ti dicáaǹdi."
6,"All of us were like sheep that had wandered off. We had each gone our own way, but the Lord gave him the punishment we deserved.","Ti-kɔkɔ nìn tú ki yìiǹ kii ipiiyee, ní báà ŋma túĺ u-saŋŋu. Ama ní ti-Dindaan dū ti-kɔkɔ yìntitam tafadaaldi ki túǹ-u."
7,"He was painfully abused, but he did not complain. He was silent like a lamb being led to the butcher, as quiet as a sheep having its wool cut off.","Bi sāaǹ-u, ama ní u sīntiǹ u-ba taapu kaa wāaǹ kinyɔkɔ. Kii bi nín cáǹ upii kí kpɔ̀ puee, àá kii bi nín cēē dipibil kuti di ŋmí kaa sūǹ puee, míǹ ní u nìn ŋmí kaa wāaǹ kinyɔkɔ."
8,He was condemned to death without a fair trial. Who could have imagined what would happen to him? His life was taken away because of the sinful things my people had done.,"Bi nìn cúú-u mpɔn, ki sòon̄ u-bɔti, ki cáá-u ki búntì. U-yuntiŋu yab ŋma di nìn súń u-pu? Bi lēē u-maŋfal binifoobi tiŋkin. Bi gbáń-u u fōō tiweendi u-nibul yìntitam pu."
9,"He wasn't dishonest or violent, but he was buried in a tomb among cruel, rich people.","Bi síb́-u binikpitib kansikin. U-kaakul bí bigaajab yaŋ kansikin. Ama waa ŋá tipɔmbɔti tibaaa, nnyimɔn ŋubɔ mun kaa nyáń u-nyɔkɔn."
10,The Lord decided his servant would suffer as a sacrifice to take away the sin and guilt of others. Now the servant will live to see his own descendants. He did everything the Lord had planned.,"Ti-Dindaan di nìn yāntì falaa bàn̄-u. Min kamaa sii Unimbɔti dū u-maŋfal ki ŋá dibɔkpil saraau bin kíǹee puee, u làá ká u-naantiibi ní kí kàl̄ kí yúntí. Ti-Dindaan làá dī u-pu kí ŋá u nín là puee."
11,"By suffering, the servant will learn the true meaning of obeying the Lord. Although he is innocent, he will take the punishment for the sins of others, so that many of them will no longer be guilty.","U nín jíń falaa uŋyee puee, u làá dāá ká ŋwalifi ní kí nīn bí nnaamin. M-tɔntɔnliu, deedeedaan tiŋman pu yɔuee, làá yàntī binib tikpil ń kpántí deedeedambi, kun puee úǹ u-ba di fōō bi-yìntitam ki túǹ."
12,"The Lord will reward him with honor and power for sacrificing his life. Others thought he was a sinner, but he suffered for our sins and asked God to forgive us.","An puee ní m làá kàaǹ-u kí kūtì binikpaambi pu. U nì mpɔndambi di làá yàkatī tiwan tin ní bi jáń ki fōōyee. Di sá yii u dū u-maŋfal ki sú ki kpíì, ní ki kíí bi kàan̄-u ki tɔ́ binikpitibin. Tiŋman, u kíí ki túǹ binib tikpil kpitii, ní ki mēē binib bin di ŋá ikpitee yil pu."
1,"Sing and shout, even though you have never had children! The Lord has promised that you will have more children than someone married for a long time.","Unimpuŋmaŋŋmanti un kaa màl̄ ki kée, nín̄ kūuntí nì dipɔɔpindi. Sii un kaa nyí imatiŋween ki kée, nín̄ fátí iwiliili kí nīn fàal̀, di sá yii sii unimpu un a-cal cāntèe làá màal̀ mbiyaamu kí jītíǹ un cáá calee. Ti-Dindaan di lī míǹ."
3,You and your descendants will take over the land of other nations. You will settle in towns that are now in ruins.,"Di sá yii a làá wàan̄ a-tiŋki ŋŋaŋgan pú nì ŋŋaŋgiil pú, a-nibooliŋu làá fōō atimbun kí nīn kíǹ ki yì. Bi làá dāá kàl̄ ntimu mun bi dūu fée poon."
4,Don't be afraid or ashamed and don't be discouraged. You won't be disappointed. Forget how sinful you were when you were young; stop feeling ashamed for being left a widow.,"Taa fàŋkì tiba, icoo kaa làá ti cúú-si. Taa yàntī yári yari ń kɔ́-si, baa làá ti kpèè kí sìŋkīǹ-si. A làá súntí a-pɔnti cooi, aa ti làá téetí bi nín sīī-si pu ŋyunti ŋun a sá ukpiipuee."
5,"The Lord All-Powerful, the Holy God of Israel, rules all the earth. He is your Creator and husband, and he will rescue you.","Di sá yii un náań-see, úǹ di sá a-cal. U-yindi di sá <Ti-Dindaan Mpɔŋkɔdaan>. Un dá-si ki líìyee di sá Isirayeel Circir Nimbɔtiu, úǹ ní bi yíì yii <Kitiŋ kɔkɔ Nimbɔtiu>."
6,"You were like a young wife, brokenhearted and crying because her husband had divorced her. But the Lord your God says, “I am taking you back!","Kii unimpu un u-cal cāntèe, a nìn kɔ́ kunimbaakpaaŋŋun. Ama ti-Dindaan fātìi yíiń-si. A-Nimbɔtiu bí yii: «Unil kíikí kí fá unimpu un u cáá u-naacimpɔntineeee?»"
7,"I rejected you for a while, but with love and tenderness I will embrace you again.","M nìn dū-si ki fá ŋyunti ŋubɔ poon fiii, ama m-neeŋkpaandi puee, m làá fàtīí gíiǹní-si."
8,"For a while, I turned away in furious anger. Now I will have mercy and love you forever! I, your protector and Lord, make this promise.” The Lord Promises Lasting Peace","M nìn gíí a-pu diŋuul ŋkpitim pu, ní ki nìn fātì m-kpaŋkpamboon ki tīī-si. Ama m-neendi din kaa cáá dikúntilee puee, m làá dàkà-si m-saasɔl. Man a-Dindaan un dá-si ki líìyee di lī míǹ."
9,I once promised Noah that I would never again destroy the earth by a flood. Now I have promised that I will never again get angry and punish you.,«M làá ŋá kii Noowa yuntiŋuee ní. M nìn pōoǹ yii m kpá kí gíti yàntī nnyiŋgbeen ń dāan̄ kitiŋ pu. Míǹ mbaantiim ní díǹ nee m tí pūtì yii maa làá ti gíí diŋuul a-pu ní kaa nín kpìl̄-si.
10,Every mountain and hill may disappear. But I will always be kind and merciful to you; I won't break my agreement to give your nation peace. The New Jerusalem,"Báà ajoon yaa kpīkitì, ní ŋgbantamu yaa cīŋkì, dineendi din m cáá a-puee kpá kí kpántí, ní dipoondi din m pōoǹ-si kí yàntī á nīn bí ŋgbansɔŋfinee kpá kí kpìtī. Man a-Dindaan un dàkà-si u-saasɔlee di lī míǹ.» Jeerusaleempɔɔn"
11,"Jerusalem, you are sad and discouraged, tossed around in a storm. But I, the Lord, will rebuild your city with precious stones; for your foundation I will use blue sapphires.","Jeerusaleem tiŋki unandaan, sii un ní kubuŋkpaaŋŋu cīŋkì ní ubɔ kpá kí ŋméeǹ-see. Man a-Dindaan di lī-si yii: «Kpèè, m làá fàtīí mā-si kí tɔ́kɔń ataŋkpamɔnti ŋin máǹee pu. A-nyeel làá nīn sá ataŋkpamɔnti abɔn ŋin bi yíì yii safiiree ní."
12,"Your fortresses will be built of rubies, your gates of jewels, and your walls of gems.","M làá dū ataŋkpamɔnti ŋin bi yíì yii rubiisee kí mā a-guŋŋi yilpu, ní kí dū ataŋkpamɔnti ŋin jìl̀ee kí mā a-punyɔmmu."
13,I will teach your children and make them successful.,"M làá dāá dàkà a-biyaamu kɔkɔ, ní bí dāá nīn bí ŋgbansɔŋfin."
14,You will be built on fairness with no fears of injustice; every one of your worries will be taken far from you.,"Deedee poon ní a làá dāá nīn bá kaa cìŋkī. Ubɔ kaa ti làá wɔ́b́-si jaanjaan, ní aa ti làá fàŋkì tiba mun. Ubɔ kaa ti làá fàaǹ-si, dinyoondi kaa làá ti cúú-si dalba dalba."
15,"I will never send anyone to attack your city, and you will make prisoners of those who do attack.","Ubɔ di yaa táká-see, an kaa nyánní man cee. Un kamaa di yaa táká-see, see udaan ń lítí a-nimbiin."
16,Don't forget that I created metalworkers who make weapons over burning coals. I also created armies that can bring destruction.,"Kpèè, man di náań ucaa un di fùkum̄ amɔsiŋkoon ŋmiŋu kí mɔ́ɔ́ tijanjawan tin kamaayee. Man di tí nāantí unil un ŋūǹ kí bīil̀-tèe."
17,"Weapons made to attack you won't be successful; words spoken against you won't hurt at all. My servants, Jerusalem is yours! I, the Lord, promise to bless you with victory.","Tijanjawan tin kamaa ní bi yaa mɔ́ɔ́ kí dūú já nì see, án kaa làá ŋá-si báà tiba. Ní ubɔ yaa cūnnì-si ibɔsoonee, a làá sòoǹ kí líí-u. «Difakal din man ni-Dindaan bɔ́ntì ki yóoǹ m-tɔntɔnliibee dee, m nín làá sòoǹ kí pɔ̀-bi puee dee. Man ni-Dindaan di lī míǹ.»"
1,"If you are thirsty, come and drink water! If you don't have any money, come, eat what you want! Drink wine and milk without paying a cent.","Nimbi bin nnyinnyoo cááyee, dāam̄maan, nnyim bí doo! Báà ni yaa kaa cáá animbil, dāam̄maan! Dāmaan tijin kí jī, an sá faalaa ní! Dāam̄maan kí dā ndaam nì nnaabiim kí taa pà tiba."
2,"Why waste your money on what really isn't food? Why work hard for something that doesn't satisfy? Listen carefully to me, and you will enjoy the very best foods.","Ba pu ní ni jīǹ animbil tiwan tin kaa kpīintée pu? Ba pu ní ni gì digìńdi fám tiwan tin kaa díkèe pu? Ní pīlifìmaan, pīlifìmaan-mi, ní kí ká tijimmɔntiil kí jī, ní kí jī tijin tin mɔ̄ee."
3,Pay close attention! Come to me and live. I will promise you the eternal love and loyalty that I promised David.,"Ní kpòon̄ ni-tafal kí pīlifì ní kí dāan̄ m-cee, ní pīlifì ní kí dāá ká dimaŋfal. M làá pòon̄-ni dipoondi din làá nīn bí ki cá jaanjaanee, m làá ŋá-ni tiŋan tin m nìn pōoǹ Daafiidee."
4,I made him the leader and ruler of the nations; he was my witness to them.,"Kpèè, m nìn yāntì u kpántì anibul seeradaaŋwu, ki nìn kāaǹ-u ú nīn sá atimbun bɔtiu nì ŋi-kpiliu."
5,"You will call out to nations you have never known. And they have never known you, but they will come running because I am the Lord, the holy God of Israel, and I have honored you. God's Words Are Powerful","Kpèè, a làá kúuǹ kí yíiń ditimbundi din ní saa nyée, ditimbundi din kaa nyí-see làá sāǹní kí dāan̄ a-cee. Di làá sāǹní kí dāan̄ a-Dindaan a-Nimbɔtiu un sá Isirayeel Circir Nimbɔtiuee pu, di sá yii úǹ di tīī-si tinyool. Ti-Dindaan ŋáań tin u pōoǹee ní"
6,Turn to the Lord! He can still be found. Call out to God! He is near.,"Nyàab̀maan ti-Dindaan, ŋyunti ŋun u ŋūǹ kí yàntī ní ká-uee. Ní yíiḿmaan-u ŋyunti ŋun ní u bí ki pìlīǹ-nee."
7,Give up your evil ways and your evil thoughts. Return to the Lord our God. He will be merciful and forgive your sins.,"Unikpiti ń fá u-saŋkpitii, ukpitiŋal ń fá u-landɔkɔkpitii. Bí gítiń ti-Dindaan cee, di sá yii u làá sɔ̄ bi-saai! Bí gítiń ti-Nimbɔtiu cee, di sá yii u pūǹ ikpiti nì dipɔbil diba ní!"
8,The Lord says: “My thoughts and my ways are not like yours.,"Di sá yii ni-landɔkɔi nyáń i-ba nì man landɔkɔi, ní man saŋyi nyáń i-ba nì ni-yai, ti-Dindaan di lī míǹ."
9,"Just as the heavens are higher than the earth, my thoughts and my ways are higher than yours.","Kii kutagbɔŋu nín bíń yilpu ki dátì nì kitiŋ puee, míǹ ní m-saŋyi dátì nì ni-saŋyi, ní m-landɔkɔi dátì nì ni-yai."
10,“Rain and snow fall from the sky. But they don't return without watering the earth that produces seeds to plant and grain to eat.,"Utaa nyēeń yilpu ní ki nì ní ntaayim nyēeń yilpu ki lítí. Bi yaa kaa sɔ̄ŋkì kitiŋ, kaa tīī kitiŋ ntiŋkpam, kaa yāntì iwambool nyánnée, baa fàtīí gítí yilpu. Míǹ ní bi tìì iwambool nì tijikaal."
11,That's how it is with my words. They don't return to me without doing everything I send them to do.” God's People Will Celebrate,Míǹ mbaantiim ní dinyɔɔbundi din nyēē m-nyɔkɔnee kaa fàtīí gítiń m-cee kaa túń ditundi din pu dì nyáńee. Dì ŋáań tin m lèe ní ki tūǹ ditundi din m dūu ŋúbiǹ-dèe.
12,"When you are set free, you will celebrate and travel home in peace. Mountains and hills will sing as you pass by, and trees will clap.","Tiŋman, nì dipɔɔpindi ní ni làá nyā Babiloon tiŋkin, ní bí fàtīí gíiǹní-ni ni-tiŋkin nì ŋgbansɔŋfi. Ni yaa láa jītée, ajoon nì ŋgbantamu dāa kūuntí nì dipɔɔpindi ní tisatin sufii kɔkɔ dāa kpáafí abaal."
13,Cypress and myrtle trees will grow in fields once covered by thorns. And then those trees will stand as a lasting witness to the glory of the Lord.,"Laakin bàà sá kukuŋkuncikuu ń nyēe, siipreesi subu di dāa nyēē niin, laakin bàà sá ŋkuŋkumbɔmu ń nyēe, miirti subu di dāa nyēē niin. Án dāa sá diyiŋkpaandi ní ki tīī ti-Dindaan, kudaaŋkpaaŋŋu kun làá nīn pée bí ki cá jaanjaanee."
1,The Lord said: Be honest and fair! Soon I will come to save you; my saving power will be seen everywhere on earth.,Ti-Dindaan nín lī puee sèé: «Nín̄ nóómaan mara kí nīn ŋáań tin bí deedeeyee. Di sá yii difiil din m làá cáańee tóob́ kí bàń dee. Án làá lēē kí dàkà-ni yii m là kí fīī-ni ní.
3,"Foreigners who worship me must not say, “The Lord won't let us be part of his people.” Men who are unable to become fathers must no longer say, “We are dried-up trees.”","Unicaan un di dū u-ba ki nákáǹ ti-Dindaanee ń taa dàkafì kí lì yii: «Báà án ŋá pu, ti-Dindaan làá nyāntí-mi u-nibul kansikin!» Ufaal mun ń taa dàkafì kí lì yii: «Man pée sá busukulimbu ní!»"
