verse_number,english_verse,translation_verse
6,"During Jehoiakim's rule, King Nebuchadnezzar of Babylonia invaded Judah. He arrested Jehoiakim and put him in chains, and he sent him to the capital city of Babylon.",Jemanɛ nɛ Jehowakim bee ji kuwura na nɛ Babilɔn be ewura Nebukadneeza kɔ n sɔ Juda nseŋ pɛ Jehowakim n ta danyaŋ be ŋgbɛlɛbi ŋ kre mo n yɔ Babilɔn.
17,"The Lord sent King Nebuchadnezzar of Babylonia to attack Jerusalem. Nebuchadnezzar killed the young men who were in the temple, and he showed no mercy to anyone, whether man or woman, young or old. God let him kill everyone in the city.","Ŋkpal loŋ so Enyɛnpe Ebɔrɛ daŋ shin nna nɛ Babilɔn be ewura nɛ mbe benapo ba kɔ bumo kena, nseŋ mɔ Juda be mbrantiɛbia nɛ b wɔ bɔrɛlambu na to na. E daa maŋ wu esa kikɛ kuwɔr, nseŋ mɔ mbifɔlbi nɛ benimu nɛ benyɛn nɛ beche nɛ belɔpo nɛ alenfiawuraana kikɛ. Ebɔrɛ daŋ shin nna nɛ e mɔ basa kikɛ kade na to."
18,Nebuchadnezzar carried off everything that was left in the temple; he robbed the treasury and the personal storerooms of the king and his officials. He took everything back to Babylon.,Ewura Nebukadneeza daŋ ta bɔrɛlambu na to be amansherbi nɛ kumo to be asɔ nɛ a ka kikɛ nna n ta ewura na nɛ mbe benimuana be amansherbi kikɛ n ti so m bɛta n yɔ Babilɔn.
10,"In the spring of the year, King Nebuchadnezzar of Babylonia had Jehoiachin arrested and taken to Babylon, along with more of the valuable items in the temple. Then Nebuchadnezzar appointed Zedekiah king of Judah. King Zedekiah of Judah (",Dɔchubɔrɛ be jemanɛ ka fo nɛ ewura Nebukadneeza pɛ Jehowachin nseŋ ta bɔrɛlambu na to be asɔ lela n ti mo so n yɔ Babilɔn nseŋ ta Jehowachin mo wɔpa Zɛdikaya ŋ ki Jerusalɛm be ewura.
20,"The survivors were taken to Babylonia as prisoners, where they were slaves of the king and his sons, until Persia became a powerful nation.",E daŋ pɛ basa nɛ b maŋ wu kena to na nna n yɔ Babilɔn be efuli wɔfɔ na nɛ b ya ki mo nɛ mbe mbia be anya hale n ya fo jemanɛ nɛ Pɛshiya be efuli so be kuwurji fara a ji eleŋ na.
12,"He disobeyed the Lord his God and refused to change his ways, even after a warning from Jeremiah, the Lord's prophet.",E daŋ wora kulubi nna ŋ gbiti Enyɛnpe Ebɔrɛ nseŋ kini kebar mbe kumu kaseto n nu anebi Jɛremaya be kubɔya nɛ k shi Enyɛnpe Ebɔrɛ kutɔ na.
13,"King Nebuchadnezzar of Babylonia had forced Zedekiah to promise in God's name that he would be loyal. Zedekiah was stubborn and refused to turn back to the Lord God of Israel, so he rebelled against Nebuchadnezzar.",Ewura Zɛdikaya daŋ kini kenu n sa ewura Nebukadneeza nɛ e daŋ tintiŋ mo nɛ e bɔ Ebɔrɛ fanɛ e beeŋ bugi kagbene a shuŋ mo na nna. E daa kɔ kumu kpakpaso nna nseŋ kini kechɛrga m bɛta m ba Enyɛnpe Israɛl be Ebɔrɛ na kutɔ.
14,The people of Judah and even the priests who were their leaders became more unfaithful. They followed the disgusting example of the nations around them and made the Lord's holy temple unfit for worship.,"Ndoŋ nna nɛ Juda be basa nɛ bɔrɛmatapoana na wora alubi damta nɛ Ebɔrɛ kishi ga na. B daa shuŋ efuli pɔtɛana nɛ a chena m mata bumo na be agbirana nna, nsaa wora eyurpisheŋ a gbiti Enyɛnpe Ebɔrɛ be bɔrɛlambu cheembi nɛ k wɔ Jerusalɛm to na."
15,"But the Lord God felt sorry for his people, and instead of destroying the temple, he sent prophets who warned the people over and over about their sins.","Enyɛnpe Ebɔrɛ nɛ e la bumo nananyɛnana be Ebɔrɛ na daa shuŋi anebiana nna, nɛ baa kpele bumo kusoe ŋkpal e ka daa maa sha kemur mbe basa nɛ mbe bɔrɛlambu nɛ e wɔ kumo to na so."
16,"But the people only laughed and insulted these prophets. They ignored what the Lord God was trying to tell them, until he finally became so angry that nothing could stop him from punishing Judah and Jerusalem. Jerusalem Is Destroyed (","Ama b daŋ kplaŋ Enyɛnpe Ebɔrɛ be kamalga so nna nsaa wora mbe mbɔ nɛ e daa shuŋi bumo kutɔ na amɔmɔshiasheŋ nsaa mushe mbe anebiana na, hale nɛ Enyɛnpe Ebɔrɛ be agbo kaa alegaiso nɛ shɛŋ maŋ naa wɔtɔ nɛ k sɔ basa na."
19,Nebuchadnezzar's troops burned down the temple and destroyed every important building in the city. Then they broke down the city wall.,Ewura Nebukadneeza daŋ chɔɔ bɔrɛlambu na nɛ ewura be laŋ nɛ kade na kikɛ nna nseŋ da kumo be egbal n lɛ.
22,"In the first year that Cyrus was king of Persia, the Lord had Cyrus send a message to all parts of his kingdom. This happened just as Jeremiah the Lord's prophet had promised.","Pɛshiya be ewurgboŋ nɛ baa tre Sairus na be kuwurji be kafɛ juŋkparso to nɛ Enyɛnpe Ebɔrɛ shin nɛ e sibɛ kubɔya ere n wɔtɔ nwɔl to nseŋ chige nwɔl na n sa mbe efuli so kikɛ ebi nɛ b kraŋ nwɔl na awɔrso, saŋɛ na so kusɔ nɛ e bɔlɔ anebi Jɛremaya so m malga na beeŋ bɔlɔ so."
7,King Cyrus gave back the things that Nebuchadnezzar had taken from the Lord's temple in Jerusalem and had put in the temple of his own gods.,"Ade kikɛ be kaman, nɛ ewura Sairus bɛta echeenshi nɛ ekurwa nuunchu nɛ ewura Nebukadneeza daŋ ta bɔrɛlambu na to ashi Jerusalɛm n ya wɔtɔ mbe agbir be ebu to na n sa bumo."
8,"Cyrus placed Mithredath, his chief treasurer, in charge of these things. Mithredath counted them and gave a list to Sheshbazzar, the governor of Judah.",Mitrɛdat nɛ e daa la basa nɛ baa keta ewura be amansherbi be enimu na nɛ e shin nɛ e karga amo m bɔɔ Shɛshbaza nɛ e daa la Juda be efuli so be gomena na enɔ.
35,Here is how many people returned whose ancestors had come from the following towns:,Sɛnaa ebi daa la basa ŋgboŋ asa nɛ alfa ashe nɛ adesa.
39,Here is a list of how many returned from each family of priests:,Hiram be kaman to ebi daa la basa kagboŋ nɛ kudu ashunu.
57,"Here is a list of Solomon's servants whose descendants returned: Sotai, Hassophereth, Peruda, Jaalah, Darkon, Giddel, Shephatiah, Hattil, Pochereth Hazzebaim, and Ami.",Shefatiya be kaman to ebi nɛ Hatil be kaman to ebi nɛ Pokerɛf Hazabeem nɛ Ami be kaman to ebi.
62,"The families of Habaiah, Hakkoz, and Barzillai could not prove that they were priests. The ancestor of the family of Barzillai had married the daughter of Barzillai from Gilead and had taken his wife's family name. But the records of these three families could not be found, and none of them were allowed to serve as priests.","Ŋkpal bumo be asheŋ ka maŋ wɔ nwɔl to fanɛ b shi bɔrɛmatapoana be kabuna so, b daŋ maŋ sɔ bumo fanɛ bɔrɛmatapoana. Amoso b daa maŋ sa bumo ekpa fanɛ b shuŋ bɔrɛmatapoana be kushuŋ."
63,"In fact, the governor told them, “You cannot eat the food offered to God until we find out if you really are priests.”",Ndoŋ nna Juwebi be gomena yili fanɛ b maŋ kɔ ekpa nɛ b ji ajibi nɛ b ta n lara sarga n sa Ebɔrɛ na n ya fo fanɛ bɔrɛmatapoana ka beeŋ ba bishi Ebɔrɛ m pin fanɛ b la bɔrɛmatapoana nna ŋko b maŋ la.
68,"When the people came to where the Lord's temple had been in Jerusalem, some of the family leaders gave gifts so it could be rebuilt in the same place.",Basa na ka fo kakpa nɛ Enyɛnpe Ebɔrɛ be bɔrɛlambu na daa yil ashi Jerusalɛm to na nɛ nnaŋ be benimuana na bugi ŋgbene n lara keparso be esarga n sa fanɛ b ta n lɔŋɛ bɔrɛlambu na m pɔr n yili kumo be epul dra na to.
1,"During the seventh month of the year, the Israelites who had settled in their towns went to Jerusalem.",Israɛlebi na daŋ ta afɔl ashunu nna n chena bumo be ndeana to n loge. Kumo be kaman nɛ bumo kikɛ ba shɛr Jerusalɛm to.
2,"The priest Joshua son of Jozadak, together with the other priests, and Zerubbabel son of Shealtiel and his relatives rebuilt the altar of Israel's God. Then they were able to offer sacrifices there by following the instructions God had given to Moses, the man of God.","Ndoŋ nna nɛ Jozadak pibinyɛn Joshuwa nɛ mo braana bɔrɛmatapoana na nɛ Shɛɛltiɛl pibinyɛn, Zerubabel, nɛ mo kurgepoana fara nɛ b pɔr Israɛl be Ebɔrɛ na be bɔrɛsure, saŋɛ na so baŋ tiŋ a lara esarga kumo so fanɛ kananɛ Mosis be mbra bee ŋini na."
3,"And they built the altar where it had stood before, even though they were afraid of the people who were already living around there. Then every morning and evening they burned sacrifices and offerings to the Lord.","Kufu nɛ k daa wɔ bumo to ŋkpal basa nɛ b kulti bumo na kikɛ be kaman, b daŋ pɔr bɔrɛsure na n yili kumo be gbaltɔlase dra na so nna. Kapa nɛ kanyɛ kikɛ b daa lara esarga bɔrɛsure na so nna a sa Ebɔrɛ."
4,The people followed the rules for celebrating the Festival of Shelters and offered the proper sacrifices each day.,B daŋ ji Abuu to be kachɛgboŋ na nna fanɛ kananɛ mbra na bee ŋini na gbagba chap. Esarga nɛ a daga b lara karechɛ kama be kachipurso nɛ kaaseso kikɛ na nɛ b daŋ lara.
5,"They offered sacrifices to please the Lord, sacrifices at each New Moon Festival, and sacrifices at the rest of the Lord's festivals. Every offering the people had brought voluntarily was also presented to the Lord.",Kumo be kaman nɛ b lara sarga chɔɔso nɛ k daga na malɛ gba. Bumo alɛ daŋ naŋ lara kufɔl popɔr be esarga nɛ esarga kama nɛ a daga fanɛ b baa lara nchɛgboŋ nɛ Enyɛnpe Ebɔrɛ na yili n sa bumo na kikɛ.
6,"Although work on the temple itself had not yet begun, the people started offering sacrifices on the Lord's altar on the first day of the seventh month of that year. The Rebuilding of the Temple Begins","Kufɔl shunusopo na be kachɛ juŋkparso na nɛ b fara sarga chɔɔso be kelara n sa Enyɛnpe Ebɔrɛ na, ama loŋ be jemanɛ na nɛ b maŋ naŋ tɔl Enyɛnpe Ebɔrɛ na be bɔrɛlambu na be gbaltɔlase gba. Bɔrɛlambu na be kelɔŋɛ m pɔr be asheŋ"
7,"King Cyrus of Persia had said the Israelites could have cedar trees brought from Lebanon to Joppa by sea. So they sent grain, wine, and olive oil to the cities of Tyre and Sidon as payment for these trees, and they gave money to the stoneworkers and carpenters.","Ade kikɛ be kaman, nɛ basa na sa bepɔrpo nɛ ekapɛnta amansherbi nseŋ ta ajibi nɛ asɔnuuso nɛ ɔlif be ŋku n shuŋi n ya sa Sidɔnebi nɛ Tayɛebi fanɛ b ku sida be ndibi n yili Lebanɔn n ta amo m bɔla teku so m bar bumo ashi Jɔpa fanɛ kananɛ Pɛshiya be ewura, Sairus, kaŋɛ na."
8,"During the second month of the second year after the people had returned from Babylonia, they started rebuilding the Lord's temple. Zerubbabel son of Shealtiel, Joshua son of Jozadak, the priests, the Levites, and everyone else who had returned started working. Every Levite over","Kafɛ nɛ Israɛlebi na ba Enyɛnpe Ebɔrɛ na be lambu na ase ashi Jerusalɛm to na be kufɔl nyɔsopo to nɛ Shɛɛltiɛl pibinyɛn, Zerubabel nɛ Jozadak pibinyɛn, Joshuwa nɛ bumo kurgepoana, nɛ b la bɔrɛmatapoana nɛ Livaiebi nɛ bekama nɛ b bɛta m ba Jerusalɛm to na, fara bɔrɛlambu na be kepɔr. B daŋ lara Livaiebi nɛ b fo nfɛ adunyɔ m baŋ so na nna fanɛ b baa keni kushuŋ na so."
9,The Levites in charge of the whole project were Joshua and his sons and relatives and Kadmiel and his sons from the family of Hodaviah. The family of Henadad worked along with them.,"Joshuwa nɛ mo bibinyɛn nɛ mo kurgepoana nɛ Kadmiɛl nɛ mo bibinyɛn, nɛ b la Hodaviya be kaman to ebi na, n ta Hɛnadad nɛ mo bibinyɛn nɛ mo kurgepoana nɛ bumo kikɛ shi Livai be kabuna na e daŋ ber abar so a keni basa nɛ baa pɔr Ebɔrɛ be lambu na so."
10,"When the builders had finished laying the foundation of the temple, the priests put on their robes and blew trumpets in honor of the Lord, while the Levites from the family of Asaph praised God with cymbals. All of them followed the instructions given years before by King David.","Bepɔrpo na ka baŋ tɔl Enyɛnpe Ebɔrɛ be lambu na be gbaltɔlase na n loge, nɛ bɔrɛmatapoana ta bumo be epiŋi m buu nseŋ ta mbel nɛ Asaf be mbinyɛnso nɛ b la Livaiebi na malɛ ta edawuro, nɛ bekama yili bumo be eyilikpa nseŋ fara a boŋ nshɛ a kpaŋ Ebɔrɛ. Ŋkpal manɛ so, ketande nɛ ewura Deevid nase n sa bumo nna na."
11,They praised the Lord and gave thanks as they took turns singing: “The Lord is good! His faithful love for Israel will last forever.” Everyone started shouting and praising the Lord because work on the foundation of the temple had begun.,"Le be kapandi be kashɛ nɛ b daa boŋ a fur Enyɛnpe Ebɔrɛ na: “Enyɛnpe Ebɔrɛ na walɛ; Kasha nɛ e kɔ n sa Israɛl na maŋ kɔ ekar.” Ndoŋ nna nɛ basa na kikɛ fara a kpaŋ Enyɛnpe Ebɔrɛ na awɔrso, ŋkpal b ka tɔl mbe lambu na be gbaltɔlase so."
12,Many of the older priests and Levites and the heads of families wept bitterly because they remembered seeing the first temple years before. But others were so happy that they celebrated with joyful shouts.,"Basa kpar nɛ b daa la bɔrɛmatapoana nɛ Livaiebi nɛ nnaŋ be benimuana na be galeŋga ka daa nyi kananɛ lambu dra na daa du so, b ka wu kepopɔr ere be gbaltɔlase na nɛ b shu awɔrso; ama beko bre daa wora awɔr kagbenefuliso nna."
1,The enemies of the tribes of Judah and Benjamin heard that the people had come back to rebuild the temple of the Lord God of Israel.,"Juda nɛ Bɛnjamin ebi be bedoŋ ka nu fanɛ Israɛlebi na bɛta m ba nɛ b ba lɔŋɛ Enyɛnpe, Israɛl be Ebɔrɛ na be lambu m pɔr,"
2,"So they went to Zerubbabel and to the family leaders and said, “Let us help! Ever since King Esarhaddon of Assyria brought us here, we have worshiped your God and offered sacrifices to him.”","nɛ b yɔ Zerubabel nɛ mbuna mbuna be benimuana na kutɔ n ya kaŋɛ le: “Men shin nɛ an chɛ menyi to n pɔr. Ŋkpal manɛ so, anyi nɛ menyi kikɛ bee shuŋ Ebɔrɛ koŋwule nna. Yili jemanɛ nɛ Asiriya be ewura, Esahadɔn, bar anyi kasawule ere so hale m ba fo kabre; menyi be Ebɔrɛ ere nɛ anyi alɛ gba bee shuŋ nsaa lara sarga a sa.”"
3,"But Zerubbabel, Joshua, and the family leaders answered, “You cannot take part in building a temple for the Lord our God! We will build it ourselves, just as King Cyrus of Persia commanded us.”","Nɛ Zerubabel nɛ Joshuwa nɛ Israɛl be mbunaana na be benimuana na malɛ kaŋɛ bumo: “Anyi maa sha menyi be kechɛto ashi bɔrɛlambu na be kepɔr n sa Enyɛnpe anyi be Ebɔrɛ na to. Anyi nawule beeŋ tiŋ m pɔr kumo fanɛ kananɛ Pɛshiya be ewura, Sairus yili na.”"
4,Then the neighboring people began to do everything possible to frighten the Jews and to make them stop building.,Ndoŋ nna nɛ Judaebi be bechenashapoana na fara a funti bumo a fin kananɛ baaŋ wora m pɔ Judaebi na aba nseŋ shin nɛ kufu a pɛ bumo nɛ b yige lambu na be kelɔŋɛ m pɔr.
6,"In the first year that Xerxes was king, the neighboring people brought written charges against the people of Judah and Jerusalem.",Kafɛ nɛ ewurgboŋ Zɛɛzɛs ji kuwura na nɛ basa nɛ b daa wɔ Juda nɛ Jerusalɛm to na be bedoŋ sibɛ kawɔl ŋ ku bumo kɔnɔ.
7,"Later, Bishlam, Mithredath, Tabeel, and their advisors got together and wrote a letter to Artaxerxes when he was king of Persia. It was written in Aramaic and had to be translated.","Pɛshiya be ewurgboŋ Atazɛzɛs be jemanɛ to gba, Bishlam nɛ Mitrɛdat nɛ Tabil nɛ bumo braana sibɛ kawɔl nna n sa ewurgboŋ Atazɛzɛs. Aramaik be ŋgbar to nɛ b daŋ sibɛ kumo."
11,"This letter said: Your Majesty King Artaxerxes, we are your servants from everywhere in Western Province, and we send you our greetings.","Ewurgboŋ Atazɛzɛs, fo nyɛrbi nɛ fo basa nɛ b chena lɔrgboŋ nɛ baa tre Yufreetes na be epeŋitɔrkpa be kasawule so na e naa sibɛ fo kawɔl ere:"
12,"You should know that the Jews who left your country have moved back to Jerusalem and are now rebuilding that rebellious city. In fact, they have almost finished rebuilding the walls and repairing the foundations.","‘Yiramu, anyee sha fo pin fanɛ Juwebi nɛ b shi fo kutɔ m ba anyi kutɔ nfe na yɔ Jerusalɛm nna n ya kaa lɔŋɛ kade lubi nɛ k maŋ kɔ kasonu na a pɔr. B tiŋ n fara a pɔr kumo be egbalana nsaa lɔŋɛ kumo be gbaltɔlaseana gba. K maaŋ chɛr baaŋ pɔr kumo n loge."
13,"You should also know that if the walls are completed and the city is rebuilt, the Jews won't pay any kind of taxes, and there will be less money in your treasury.","Yiramu, nɛ basa ere baŋ lɔŋɛ kade ere m pɔr nɛ kumo be egbalana kikɛ yili, kumo ere b maaŋ naŋ ka lampo ŋko toto kikɛ n sa ewura. Loŋ malɛ beeŋ shin nɛ ewura be kpanjawu to be amansherbi a duga so."
14,"We are telling you this, because you have done so much for us, and we want everyone to respect you.",Ŋkpal fo ka wɔ anyi a keni so nɛ anyi alɛ maa sha ewura ka ji nyɔmɔ so nɛ anyee sibɛ fo kawɔl ere na
15,"If you look up the official records of your ancestors, you will find that Jerusalem has constantly rebelled and has led others to rebel against kings and provinces. That's why the city was destroyed in the first place.",nɛ fo shin nɛ b keni fo nananyɛnana nɛ fo tutoana be nwɔl nɛ a dese na to. Feeŋ wu fanɛ le be kade ere la kade lubi nna nɛ k bee bar etɔrɔ bewura so. Kusɔ nɛ k bar kumo be kemur nna na.
16,"If Jerusalem is rebuilt and its walls completed, you will no longer have control over Western Province.","Yiramu, anyee sha fo baa nyi fanɛ nɛ b baŋ lɔŋɛ kade ere m pɔr, kumo ere shɛŋ maaŋ naa shi Yufreetes be epeŋitɔrkpa a ba fo kutɔ.’ ”"
18,"After your letter was translated and read to me,",B daŋ kraŋ nseŋ kilgi kawɔl nɛ men sibɛ n shoŋi na n sa ma.
19,I had the old records checked. It is true that for years Jerusalem has rebelled and caused trouble for other kings and nations.,Nɛ n shin nɛ b keni asheŋ na to nseŋ wu fanɛ kashenteŋ nɛ kade na la kade lubi dra dra kikɛ. B daa maa sa bewura kashuli. Bumo alɛ daa kɔ keŋkenshi nɛ kagbene kpakpaso ga.
21,I want you to command the people to stop rebuilding the city until I give further notice.,Men sa basa na ebɔl fanɛ b yige kade na be kelɔŋɛ m pɔr na n ya fo fanɛ ŋ ka beeŋ naŋ sa bumo ekpa.
22,"Do this at once, so that no harm will come to the kingdom.",Men baa de so nsaa maaŋ ta kesheŋ ere m pɛl n shin nɛ ewura e paŋ mbe kepar.
23,"As soon as this letter was read, Governor Rehum, Secretary Shimshai, and their advisors went to Jerusalem and forced everyone to stop rebuilding the city. Work on the Temple Starts Again",B ka kraŋ ewurgboŋ Atazɛzɛs be kawɔl na n sa Rehum nɛ Shimshayi nɛ bumo braana na nɛ b wora manaŋ n ya tintiŋ Juwebi nɛ b wɔ Jerusalɛm to na fanɛ b yige kade na be kelɔŋɛ m pɔr.
