verse_number,english_verse,translation_verse
6,"Saul was sitting under a small tree on top of the hill at Gibeah when he heard that David and his men had been located. Saul was holding his spear, and his officers were standing in front of him.","Ka Sool daa ti wum ni bɛ nya Dauda mini ninvuɣ’ shɛb’ bɛn be o san’ la. Di saha maa ŋun’ Sool daa ʒila ti’ shɛli din yuli booni tamarisik la gbini Gibia Zoli zuɣu, ka o kpani be o nuu ni ka o sapashin’ kpamba zaa ʒe n-gil’ o."
7,"He told them: Listen to me! You belong to the Benjamin tribe, so if that son of Jesse ever becomes king, he won't give you fields or vineyards. He won't make you officers in charge of thousands or hundreds as I have done.","Di saha ka Sool daa bɔh’ o sapashin’ kpamba bɛn daa ʒe n-gil’ o maa, “Yinim’ Bɛnjamin zuliya ŋɔ wummiya, yi tɛhiya ni Jɛsi bia ŋɔ ni tooi tila yi zaa yinoyino puri mini wain tihi puri bee o ni tooi chɛ ka yi leei zuɣulaannima n-su niriba tuhilituhili bee kɔbigakɔbiga fukumsi."
8,But you're all plotting against me! Not one of you told me that my own son Jonathan had made an agreement with him. Not one of you cared enough to tell me that Jonathan had helped one of my officers rebel. Now that son of Jesse is trying to ambush me.,"Dinzuɣu n-chɛ ka yi zaa yi n nyaaŋa bebɔ? Saha shɛli m bia maa mini Jɛsi bia maa ni daa zaŋ bɛ noya naai taba maa, yi ni so daa bi yɛli ma. Yi ni so puu daa bi biɛri n zuɣu bee so ti sɔɣi yɛli ma ni m bia maa piɛlila n dabili bahi n zuɣu ni o sɔɣi do n-gu ma kaman di ni nyɛ shɛm zuŋɔ dabisili ŋɔ.”"
9,"Doeg the Edomite was standing with the other officers and spoke up, “When I was in the town of Nob, I saw that son of Jesse. He was visiting the priest Ahimelech the son of Ahitub.","Di saha maa ka Doɛg ŋun daa nyɛ Ɛdom nira ka ʒe Sool sapashin’ kpamba maa san’ la daa garigi yɛli Sool, “N daa nya Jɛsi bia maa ka o ka Nɔb na nti chaŋ Ahimɛlɛk ŋun nyɛ Ahitub bia la sani."
10,"Ahimelech talked to the Lord for him, then gave him food and the sword that had belonged to Goliath the Philistine.”","Ka o daa ti bɔhi Yawɛ n-nya o yɛla ti o, ka ti o bindirigu, ka lan zaŋ Goliat Filistia doo la takɔb’ la ti o.”"
11,"Saul sent a message to Ahimelech and his whole family of priests at Nob, ordering them to come to him. When they came,","Di saha ka naa daa tim ti boli Ahimɛlɛk ŋun daa nyɛ Ahitub bia, ka nyɛ maligumaana la min’ o daŋ zaa bɛn daa nyɛ maligumaaniba m-be Nɔb maa na. Ka bɛ zaa daa ka naa sanna."
12,"Saul told them, “Listen to me, you son of Ahitub.” “Certainly, Your Majesty,” Ahimelech answered.","Ka Sool daa yɛli, “Nyin’ Ahitub bia ŋɔ wumma.” Ka o garigi yɛli, “N dana, n wumda.”"
13,"Saul demanded, “Why did you plot against me with that son of Jesse? You helped him rebel against me by giving him food and a sword, and by talking with God for him. Now he's trying to ambush me!”","Ka Sool daa bɔh’ o, “Bɔ n-niŋ ka a mini Jɛsi bia ŋɔ gbiri ma zamba bɔɣa? Bɔzuɣu ka a daa ti o bindirigu ka ti o takɔbi ka lan bɔhi Naawuni n-nya o yɛla ti o ka di zuɣu chɛ ka o yiɣisi lu n zuɣu n-sɔɣi do n-gu ma kaman di ni nyɛ shɛm zuŋɔ dabisili ŋɔ?”"
14,"“Your Majesty, none of your officers is more loyal than David!” Ahimelech replied. “He's your son-in-law and the captain of your bodyguard. Everyone in your family respects him.","Di saha ka Ahimɛlɛk daa garigi yɛli, “Naa, a sapashin’ kpamba ŋɔ ni ŋuni n-lee ʒe a yim kaman Dauda ŋun nyɛ nyin’ naa deemba, ka lan nyɛ a tɔbbi’ shɛb’ bɛn gul’ a sapashin’ kpɛma ni ŋun mali jilima a yili ŋɔ n-gari sokam la?"
15,"This isn't the first time I've talked with God for David, and it's never made you angry before! Please don't accuse me or my family like this. I have no idea what's going on!”","A tɛhiya ni zuŋɔ ka m piligi bɔhiri Naawuni n-nyar’ o yɛla tir’ o? Naa, di zaŋ mani ŋun nyɛ a dabili ŋɔ mini n daŋ zaa so taali, dama mani ŋun nyɛ a dabili ŋɔ bi mi dimbɔŋɔ zaa yɛla hal baabiɛla gba.”"
16,"“Ahimelech,” Saul said, “you and your whole family are going to die.”","Ka naa yɛl’ o, “Biɛhiŋ kani, n ni ku nyini Ahimɛlɛk min’ a daŋ zaa.”"
17,"Saul shouted to his bodyguards, “These priests of the Lord helped David! They knew he was running away, but they didn't tell me. Kill them!” But the king's officers would not attack the priests of the Lord.","Di saha ka naa daa yɛli bɛn nyɛ bɛn gul’ o ka ʒe o sani maa, “Kumiya Yawɛ maligumaaniba maa, dama bɛ gba nuu be Dauda yɛla maa ni, bɛ ni daa mi ni o zɔrimi ka bi yɛli ma la zuɣu.” Amaa ka naa sapashin’ kpamba maa ni so daa bi saɣi teeg’ o nuu ni o shihi Yawɛ maligumaaniba maa."
19,"Then he attacked the town of Nob, where the priests had lived, and he killed everyone there—men, women, children, and babies. He even killed their cattle, donkeys, and sheep. Only Abiathar Escapes from Nob",Ka o daa lan zaŋ takɔbi chaŋ ti lu Nɔb din daa nyɛ maligumaaniba tiŋ’ la nim’ zuɣu n-ku dɔbba mini paɣiba ni bidibisi mini bipuɣinsi ni biliɛri ni naɣilahi ni bunsi ni piɛri. O daa zaŋla takɔbi ku bɛ zaa.
20,Ahimelech's son Abiathar was the only one who escaped. He ran to David,Amaa ka Ahimɛlɛk ŋun daa nyɛ Ahitub bia maa bidib’ so ŋun yuli booni Abiata la ŋun’ daa zo n-tiligi chaŋ Dauda sani.
21,"and told him, “Saul has murdered the Lord's priests at Nob!”",Ka Abiata maa daa yɛli Dauda ni Sool ku Yawɛ maligumaaniba la.
22,"David answered, “That day when I saw Doeg, I knew he would tell Saul! Your family died because of me.","Ka Dauda daa yɛli Abiata, “N ni daa kul nya Doɛg Ɛdom nir’ la dindali maa, n daa pun baŋ ni o ni yɛli Sool di yɛla. Mani n-nyɛ ŋun bo kum ti a ba daŋ ŋɔ zaa maa."
23,Stay here. Isn't the same person trying to kill both of us? Don't worry! You'll be safe here with me.”,"Kpalimmi be n sani, ka di chɛ ka dabiɛm mal’ a, dama ninvuɣ’ so ŋun bɔri ni o ku ma m-bɔri ni o ku a gba maa; a yi be n sani shɛli ku niŋ a.”"
1,"One day some people told David, “The Philistines keep attacking the town of Keilah and stealing grain from the threshing place.”","Dahin shɛli ka bɛ daa ti yɛli Dauda, “Nyama, Filistianim’ tuhirila Kɛilanima, ka fari bɛ bindira bɛ puri ni.”"
2,"David asked the Lord, “Should I attack these Philistines?” “Yes,” the Lord answered. “Attack them and rescue Keilah.”","Di saha ka Dauda daa bɔhi Yawɛ, “N cham’ ti liri Filistianim’ maa?” Ka Yawɛ daa yɛli Dauda, “Cham’ ti liri ba n-tiligi Kɛilanim’ maa.”"
3,"But David's men said, “Look, even here in Judah we're afraid of the Philistines. We will be terrified if we try to fight them at Keilah!”","Amaa ka Dauda niriba maa daa bɔh’ o, “Nyama, ti na be Juda tiŋgbani ŋɔ ni ŋɔ ka dabiɛm mali ti mi, ka ti yi ti chaŋ Kɛila ni ti ti tuhi Filistia tɔbbihi ŋɔ, wula ka di lee yɛn be?”"
4,"David asked the Lord about it again. “Leave at once,” the Lord answered. “I will give you victory over the Philistines at Keilah.”","Ka Dauda daa lan bɔhi Yawɛ yaha. Ka Yawɛ daa garigi yɛl’ o, “Yiɣisima, cham’ Kɛila, dama n zaŋ Filistianim’ maa niŋ a nuu ni.”"
5,"David and his men went there and fiercely attacked the Philistines. They killed many of them, then led away their cattle, and rescued the people of Keilah.","Ka Dauda min’ o niriba maa daa chaŋ Kɛila nti tuhi Filistianim’ maa n-ku ba pam, ka fa bɛ niɣi. Lala ka Dauda daa niŋ fa Kɛilanim’ maa bahi."
9,"David heard about Saul's plan to capture him, and he told Abiathar, “Let's ask God what we should do.”","Ka Dauda daa baŋ ni Sool lo o la zaɣ’ biɛɣu niŋbu, ka daa yɛli Abiata ŋun nyɛ maligumaana maa, “Zaŋmi tan’ la na.”"
10,"David prayed, “Lord God of Israel, I was told that Saul is planning to come here. What should I do? Suppose he threatens to destroy the town because of me.","Di saha ka Dauda daa yɛli, “Yawɛ ŋun nyɛ Izraɛlnim’ Naawuni ŋɔ, man’ ŋun nyɛ a dabili ŋɔ wumya ni Sool ni ka Kɛila ŋɔ na nti wurim li n zuɣu."
11,"Would the leaders of Keilah turn me over to Saul? Or is he really coming? Please tell me, Lord.” “Yes, he will come,” the Lord answered.","O yi kana, Kɛilanim’ ni gbaai ma ti o? O shiri nyɛla ŋun ni kana kaman mani ŋun nyɛ a dabili ŋɔ ni wum shɛm maa? Yawɛ ŋun nyɛ Izraɛlnim’ Naawuni ŋɔ, n suhir’ a, yɛlim’ mani ŋun nyɛ a dabili ŋɔ.” Ka Yawɛ garigi yɛl’ o, “O ni kana.”"
12,"David asked, “Would the leaders of Keilah hand me and my soldiers over to Saul?” “Yes, they would,” the Lord answered.","Ka Dauda daa lan yɛli, “Ka daɣila Kɛilanim’ ŋɔ ni zaŋ m mini n niriba ŋɔ niŋ ŋun Sool nuu ni?” Ka Yawɛ daa yɛli, “Bɛ shiri ni zaŋ ya niŋ o nuu ni.”"
14,"David stayed in hideouts in the hill country of Ziph Desert. Saul kept searching, but God never let Saul catch him.","Ka Dauda daa chaŋ ti kpalim be mɔɣu ni sɔɣisili shee din be Zif mɔɣu ni zoya tiŋgbɔŋ la ni. Ka Sool daa kul lihiri bɔr’ o dabisili kam, amaa ka Naawuni daa bi zaŋ o niŋ o nuu ni."
15,"One time, David was at Horesh in Ziph Desert. He was afraid because Saul had come to the area to kill him.",Dauda daa bela Zif mɔɣu ni Hɔrɛshi maa. Di saha ka o daa wum ni Sool kana ni o ti ku o.
16,"But Jonathan went to see David, and God helped him encourage David.",Ka Sool bia Jɔnatan daa yiɣisi chaŋ Dauda sani Hɔrɛshi maa nti zaŋ Naawuni yuli kpaŋs’ o suhu.
17,"“Don't be afraid,” Jonathan said. “My father Saul will never get his hands on you. In fact, you're going to be the next king of Israel, and I'll be your highest official. Even my father knows it's true.”","O daa lan yɛl’ o, “Di zɔri dabiɛm, m ba Sool nuu ku shih’ a. Nyini nti yɛn nyɛ Izraɛlnim’ zaa naa, ka m mi nyɛ wulana. M ba Sool gba mi lala.”"
18,"They both promised the Lord that they would always be loyal to each other. Then Jonathan went home, but David stayed at Horesh. David Escapes from Saul","Ka bɛ niriba ayi maa daa lan lo tab’ alikauli Yawɛ tooni, ka Jɔnatan daa kuli, ka Dauda mi kpalim be Hɔrɛshi."
19,"Some people from the town of Ziph went to Saul at Gibeah and said, “Your Majesty, David has a hideout not far from us! It's near Horesh, somewhere on Mount Hachilah south of Jeshimon.","Di saha ka Zifinim’ daa chaŋ Sool sani Gibia ti yɛl’ o, “Dauda sɔɣi bela ti ya Hɔrɛshi sɔɣisili shee din be Hachila zo’ shɛli din labiri Jɛshimɔn nudirigu polo la zuɣu."
21,"Saul told them: You've done me a big favor, and I pray that the Lord will bless you.","Ka Sool daa yɛli ba, “Yawɛ niŋmi alibarika niŋ yi ni; dama yi puu biɛri n zuɣu."
22,"Now please do just a little more for me. Find out exactly where David is, as well as where he goes, and who has seen him there. I've been told that he's very tricky.","Chamiya ti maan lihi viɛnyɛliŋga n-nya o shiri beni, ka baŋ o ni be luɣ’ shɛli maa, ka lan baŋ ninvuɣ’ so ŋun nya o nimaani maa, dama bɛ yɛli ma ni o neeya pam."
23,"Find out where all his hiding places are and come back when you're sure. Then I'll go with you. If he is still in the area, or anywhere among the clans of Judah, I'll find him.","Dinzuɣu bomiya nya o ni sɔɣiri luɣ’ shɛŋa zaa ka labina ti yɛli ma yɛlimaŋli, ka m mini ya chaŋ; ŋun dee yi be tiŋgbani maa ni, n ni bɔ o shee Judanim’ zaa niriba tusatusa puuni.”"
24,"The people from Ziph went back ahead of Saul, and they found out that David and his men were still south of Jeshimon in the Maon Desert.","Ka niriba maa daa yiɣisi daŋ Sool tooni chaŋ Zif. Di saha Dauda min’ o niriba daa bela Maɔn yɔɣu ni luɣ’ shɛli din yuli booni Araba, ka di be Jɛshimɔn nudirigu polo la."
25,"Saul and his army set out to find David. But David heard that Saul was coming, and he went to a place called The Rock, one of his hideouts in Maon Desert. Saul found out where David was and started closing in on him.","Ka Sool min’ o niriba daa chaŋ ni bɛ ti bɔ Dauda shee. Ka bɛ daa yɛli Dauda, ka o zo n-chaŋ tampima zo’ shɛli din daa be Maɔn yɔɣu ni la zuɣu. Ka Sool daa wum lala ka kari Dauda naba Maɔn yɔɣu maa ni."
26,"Saul was going around a hill on one side, and David and his men were on the other side, trying to get away. Saul and his soldiers were just about to capture David and his men,","Sool daa bela zoli maa yaɣi yini polo, ka Dauda min’ o niriba mi be yaɣi din’ la polo, ka Dauda daa kpaŋ zɔri yomyom ni o yi Sool nuu ni saha shɛli Sool ni daa ti chɛ ŋun’ Dauda min’ o niriba maa kpe ni kpe ni o gbahi ba la."
27,"when a messenger came to Saul and said, “Come quickly! The Philistines are attacking Israel and taking everything.”","Di saha ka tumo daa kana ti yɛli Sool, “Kulimina yomyom, dama Filistianim’ kana ti liri ti.”"
28,Saul stopped going after David and went back to fight the Philistines. That's why the place is called “Escape Rock.”,Ka Sool daa chɛ Dauda kari doli ka lab’ kuli ni o ti tuhi Filistianim’ maa. Dinzuɣu ka bɛ daa boli nimaani zo n-tiligi tampiŋ.
29,David left and went to live in the hideouts at En-Gedi.,Di nyaaŋa ka Dauda daa yi nimaani n-chaŋ ti be Ɛngɛdi sɔɣisili shee.
1,"When Saul got back from fighting off the Philistines, he heard that David was in the desert around En-Gedi.","Sool ni daa kuli ti tuhi Filistianim’ maa ka labina ka bɛ yɛl’ o, “Nyama Dauda be Ɛngɛdi.”"
3,"There were some sheep pens along the side of the road, and one of them was built around the entrance to a cave. Saul went into the cave to relieve himself. David and his men were hiding at the back of the cave.",Ka o daa kana ti paai piɛri biɛhigu shee ka tampiŋ voli daa be nimaani so’ naŋgbanyee; ka Sool daa kpe di puuni ni o ti damdi yɔɣu ni ka Dauda min’ o niriba gba daa be voli maa puuni ha.
4,"They whispered to David, “The Lord told you he was going to let you defeat your enemies and do whatever you want with them. This must be the day the Lord was talking about.” David sneaked over and cut off a small piece of Saul's robe, but Saul didn't notice a thing.","Ka Dauda niriba maa daa yɛl’ o, “Zuŋɔ n-nyɛ dabisi’ shɛli Yawɛ ni daa yɛl’ a, ‘Nyama, n zaŋ a dim’ niŋ a nuu ni, niŋm’ o a ni bɔri shɛm la.’ ” Di saha ka Dauda daa puɣisi chaŋ ti sɔɣi ŋmaai Naa Sool kparibu naŋgbambili."
5,"Afterwards, David was sorry that he had even done that,","Di nyaaŋa ka di daa muɣisi Dauda pam, o ni daa ŋmaai Sool binyɛrigu maa zuɣu."
7,"and he told his men, “Stop talking foolishly. We're not going to attack Saul. He's my king, and I pray that the Lord will keep me from doing anything to harm his chosen king.” Saul left the cave and started down the road.","Yɛtɔɣa ŋɔ ka Dauda daa zaŋ yɛl’ o niriba maa, ka daa bi saɣi ni bɛ chaŋ ti liri Sool Ka Sool daa ti yiɣisi voli maa ni yina chaŋ o chandi."
8,"Soon, David also got up and left the cave. “Your Majesty!” he shouted from a distance. Saul turned around to look. David bowed down very low","Di nyaaŋa ka Dauda gba daa yiɣisi voli maa ni yina nti kuhi boli Naa Sool, “N dan’ naa!” Ka Sool daa ŋmaligi lih’ o nyaaŋa, ka Dauda damdi zaŋ o zuɣu silim tiŋa n-lu o sizuura,"
9,"and said: Your Majesty, why do you listen to people who say that I'm trying to harm you?","ka bɔh’ o, “Bɔ n-niŋ ka a wumdi ninvuɣ’ shɛb’ bɛn yɛr’ a, ‘Nyama, Dauda lo a zaɣ’ biɛɣu la yɛtɔɣa?’"
10,"You can see for yourself that the Lord gave me the chance to catch you in the cave today. Some of my men wanted to kill you, but I wouldn't let them do it. I told them, “I will not harm the Lord's chosen king!”","Nyama, a nya Yawɛ ni zaŋ a niŋ n nuu ni shɛm vol’ la ni zuŋɔ dabisili ŋɔ, ka n niriba shɛb’ di yɛli ni n kum’ a, amaa ka man’ lee tilig’ a. N di yɛlimi, ‘Man’ ku zaŋ n nuu shihi n dana, dama o nyɛla Yawɛ ni booi kpam bahi so zuɣu ni.’"
11,"Your Majesty, look at what I'm holding. You can see that it's a piece of your robe. If I could cut off a piece of your robe, I could have killed you. But I let you live, and that should prove I'm not trying to harm you or to rebel. I haven't done anything to you, and yet you keep trying to ambush and kill me.","M ba, nyam’ a binyɛrigu naŋgbambili n nuu ni. Yɛlimaŋli, n ni ŋmaag’ a binyɛrigu naŋgbambili ka bi ku a ŋɔ, di simdi ni a baŋ ni taali bee zaɣ’ biɛ’ shɛli ka n sani ni nyini. M bi tum a taal’ shɛli, hal a ni kul kariti dol’ ma ni a ku ma maa zaa yoli."
12,"I'll let the Lord decide which one of us has done right. I pray that the Lord will punish you for what you're doing to me, but I won't do anything to you.","Yawɛ ni woligi ti m min’ a, Yawɛ ni bɔh’ a biɛri ti ma, amaa man’ ku zaŋ n nuu shih’ a."
13,"An old proverb says, “Only evil people do evil things,” and so I won't harm you.","Kaman kurimbuni ha yɛtɔɣ’ ŋahili ni yɛli shɛm la, ‘Ninvuɣ’ biɛɣu kɔbili ni ka ninvuɣ’ biɛtali yirina.’ Amaa man’ ku zaŋ n nuu shih’ a."
14,"Why should the king of Israel be out chasing me, anyway? I'm as worthless as a dead dog or a flea.",Ŋuni ka Izraɛl naa lee yina kariti doli ŋɔ? Ŋuni ka a lee kariti doli ni a ku ŋɔ? A kariti dolila ba’ kpiŋ! A kariti dolila buduli zaɣ’ bila.
