verse_number,english_verse,translation_verse
7,"The Lord is our God, and we are his people, the sheep he takes care of in his own pasture. Listen to God's voice today!","Onee Korowii yaa dɛ tomɛ, o nɛraa yan wɛɛ nyiŋi ya nɛɛ kɛŋɔ peteɡre yon dɛɛ nyiŋi peera nɛɛ la ken. Waa Korowii aa dɛ bol he be fini laanee nɔ,"
8,Don't be stubborn and rebel as your ancestors did at Meribah and Massah out in the desert.,"“He bɛ deŋnekpeɡ ɛ kɛŋɔ he naawa fa aa ɛ deŋnekpeɡ Mɛreba, dɛ vɛh o waa noe, dɛ jo o nɛɛ la, ɡɛ baa ɛa pua hɛŋle ɡbo harɛ ta Maasa la."
9,For forty years they tested God and saw the things he did.,"He naawa na waa maa ɛa tɛɛ ba bela, kɛ ba daah mɛ na."
10,"Then God got tired of them and said, “You never show good sense, and you don't understand what I want you to do.”","Bene fifraanaarɛ bwaa n baah di ba nɛ, asɛ n ŋɔ, ‘Ba deŋne kpeɡri! Ba vɛh waa maa do ba a ta.’"
11,"In his anger, God told them, “You people will never enter my place of rest.”","N baah aa dia la, n ŋwɛɛrɔ ŋɔ, ‘Baa ona maa tɛɛ ba ŋɔ bá ba onɛ ɡɛ maa dɛ onɛ la dɔe ba bwa.’ ”"
1,"Sing a new song to the Lord! Everyone on this earth, sing praises to the Lord,","Hé ɡo yelfale kpɛɛ Korowii! Harɛ nɔ ta nɛra bwa, hé ɡo yela kpɛɛro!"
2,"sing and praise his name. Day after day announce, “The Lord has saved us!”",Hé ɡo yela kpɛɛ Korowii sɔn! Hé bol o lɛɛ waa dɛ lɛ nɛra tɔpere bɛlbwa wa.
3,"Tell every nation on earth, “The Lord is wonderful and does marvelous things!","Hé bol o jirima waa baɡle harɛre nɛra, dɛ́ bol o nyokpowe-ɛɛla waa baɡle nɛra bwa."
4,The Lord is great and deserves our greatest praise! He is the only God worthy of our worship.,"Korowii kan, a chɛ kɛ ya kpɛɛro kohona. Onee chɛ kɛ ya kpɔ duure tɛ dɛ́ ɡwaa voɡa."
5,"Other nations worship idols, but the Lord created the heavens.","Harɛre bwa voɡare ɛ konsale baa kpɔ nɔɔra ɛa, kɛ Korowiirii ta nyundua."
6,"Give honor and praise to the Lord, whose power and beauty fill his holy temple.”","O kan dɛ dɔ jirima kohona, kpeɡri ne jirima su o Dea."
7,"Tell everyone of every nation, “Praise the glorious power of the Lord.","Nɛra haa lɔ harɛ ta bwa, hé kpɛɛ Korowii. Hé kpɛɛro, o jirima ne kpeɡri waa dɔa wa."
8,He is wonderful! Praise him and bring an offering into his temple.,"Hé kpɛɛ Korowii, dɛ́ kpɔ jirima aa chɛ o sɔn la tɛo. Hé kpɔ saraha kwaa ba tɛo o Dea."
9,"Everyone on earth, now tremble and worship the Lord, majestic and holy.”","Hé kpɔ jirima tɛ Korowii Waa Do Goroŋ la. Harɛ nɔ ta nɛra bwa, hé ɔmɔ!"
10,"Announce to the nations, “The Lord is King! The world stands firm, never to be shaken, and he will judge its people with fairness.”","Hé ɡel harɛre nɛra bwa no kɛŋɔ, “Korowii dɛ di kora! O ta harɛ o che kiŋkiŋ waa wola yiiɡi, dɛ bol nɛra bwa waa dɛɛ pa ba bole ɡɛ aa chɛa.”"
11,Tell the heavens and the earth to be glad and celebrate! Command the ocean to roar with all its creatures,"Kwaa aa lɔ nyundua ne harɛ bwa, hé ɡel he sie lɛ kɛŋɔ nɛra aa dɛ lɛ ba sie. Mpo ne kwaa aa lɔ o bini bwa ɡe, hé do lɔŋɔre."
12,and the fields to rejoice with all their crops. Then every tree in the forest will sing joyful songs,"Kooni ne kwaa aa lɔ a bini bwa, hé ɡel he sie lɛ kɛŋɔ nɛra aa dɛ lɛ ba sie! Ásɛ kɔr bini daa ɡe ɛɛ hɛɡre,"
13,to the Lord. He is coming to judge all people on earth with fairness and truth.,saŋ Korowii aa ba di kora harɛ nɔ ta la. Wɛɛ ba bol harɛ nɔ ta nɛra waa dɛ́ pa bole aŋwɛnɛ ta ne kasinteŋ ne.
1,The Lord is King! Tell the earth to celebrate and all islands to shout.,"Harɛ nɔ ta nɛra, hé ɡel he sie lɛ, dɛkalkɛŋɔ Korowii dɛ di kora. Gel nɛra baa soɡe ekwie harɛre ta la ɡe hɛɡre."
2,"Dark clouds surround him, and his throne is supported by justice and fairness.","Baama ne biro baro cheme, waa aa toɡra ne kasinteŋ nee wɛɛ di kora."
3,"Fire leaps from his throne, destroying his enemies,","Nii tɔ o sie dɛɛ lawɛ, dɛɛ fuh o dɔma baa baro cheme."
4,and his lightning is so bright that the earth sees it and trembles.,"Nii la dɛ lawɛ kohona kɛŋɔ bwaala nyɛɡla ken, asɛ harɛ nɔ ta nɛra na dɛɛ chel."
5,Mountains melt away like wax in the presence of the Lord of all the earth.,"Bwejena dɛ mwɛɛ kɛŋɔ tohkel, Korowii waa dɛ di kora harɛ nɔ nɛra bwa nɛɛ la sie."
6,"The heavens announce, “The Lord brings justice!” Everyone sees God's glory.","Kwaa aa lɔ nyundua dɛ baɡle kɛ o waa toɡrɔ, asɛ harɛ nɔ ta nɛra bwa ɛɛ na o jirima."
7,"Those who brag about the useless idols they worship are terribly ashamed, and all the false gods bow down to the Lord.","Sihiih kpo nɛra baa dɛ tomɛ voɡa bwa, nɛra baa kpɔ voɡare dɛɛ maŋkura ba te, ne voɡa bwa dɛ ɡuŋi Korowii sie."
8,"When the people of Zion and of the towns of Judah hear that God brings justice, they will celebrate.","Bwɛjen Saayɔn tena noɔ ba sie lɛ, Juda bwɛjena tena ɡee hɛɡre, hen Korowii waa bola dɛ́ pa bole wa."
9,"The Lord rules the whole earth, and he is more glorious than all the false gods.","Nemenɛ Korowii, henee dɛɛ di kora harɛ nɔ nɛra bwa nɛ, henee kana ɡwaa voɡare bwa."
11,"If you obey and do right, a light will show you the way and fill you with happiness.","Nii dɛ chaah nɛra ba wa aa toɡra sie, nɛra ba wa aa wera ɡe ɛɛ dɔ silɛɛ."
1,"Sing a new song to the Lord! He has worked miracles, and with his own powerful arm, he has won the victory.","Hé ɡo yelfale tɛ Korowii, dɛkalkɛ o ɛ waa aa dɛ kpo nyoa! O cheɡɛ kpeɡri ne ɡoroŋ waa doa ta, dɛ pɔ o dɔma nɛ."
2,The Lord has shown the nations that he has the power to save and to bring justice.,"Korowii bol pɔe waa pɔ o dɔma nɛɛ wa, dɛ ɡel harɛre nɛra bwa jemɛ lɛɛ waa lɛ o nɛra wa."
3,"God has been faithful in his love for Israel, and his saving power is seen everywhere on earth.",O teŋɛ nyoa waa baɡɛ Israel tena kasinteŋ ne nyina aa wola jaɡa dɔe bwa ne. Nɛra baa lɔ harɛ jaɡa bwa na ɡɛ Korowii yaa dɛ tomɔ aa lɛ o nɛra.
4,Tell everyone on this earth to sing happy songs in praise of the Lord.,"Harɛ nɔ ta nɛra bwa, hé ɡo silɛɛ yela kpɛɛ Korowii, hé ɡo yela kpɛɛro dɛ́ moo silɛɛ ne."
5,Make music for him on harps. Play beautiful melodies!,"Hé ɡo yela kpɛɛ Korowii, hé kpɔ janjela lɔ yela kpɛɛro."
6,Sound the trumpets and horns and celebrate with joyful songs for our Lord and King!,"Hé hoh bɛle ne pebala nyeɡlare kohona, dɛ́ moo silɛɛ ne kpɛɛ Korowii waa ɛ ya kooro la."
7,"Command the ocean to roar with all its creatures, and the earth to shout with all its people.","Mpo ne kwaa aa lɔ o ta bwa ɡe moo, harɛ nɔ ta nɛra ne koŋkwaa bwa ɡo yela kpɛɛro."
8,"Order the rivers to clap their hands, and all the hills to sing together.","Neerare ne deŋɡarere pɛ lɔ kpaŋa, dɛ́ ɡo yela silɛɛ ne kɛŋɔ nɛra ken kpɛɛ Korowii,"
9,"Let them worship the Lord! He is coming to judge everyone on the earth, and he will be honest and fair.","dɛkalkɛ o dɛ ba harɛ nɔ ta ba di kora. Wɛɛ ba bol harɛ nɔ ta nɛra waa dɛ́ pa bole aŋwɛnɛ ta, ne kasinteŋ ne."
1,"Our Lord, you are King! You rule from your throne above the winged creatures, as people tremble and the earth shakes.","Korowii dɛ di kora, asɛ harɛre nɛra bwara ɛɛ chel. O soɡe kookara ta nyundua Kerobim baah ta, asɛ harɛ ɛɛ jiɡri."
2,"You are praised in Zion, and you control all nations.",Korowii kan dɛ do bwɛjen Saayɔn dɛɛ di kora harɛre nɛra bwa nɛ.
3,"Only you are God! And your power alone, so great and fearsome, is worthy of praise.","Nomɛlbwa ɛɛ kpɛɛ o sɔn waa kana dɛ dɔ jirima laanee, onee do ɡoroŋ kohona."
4,"You are our mighty King, a lover of fairness, who sees that justice is done everywhere in Israel.","Korowii ɛ kooro, dɛ dɔ kpeɡri kohona, dɛɛ nyin waa aa toɡra, o ɡelɔ kasinteŋ do Israel harɛ ta. O ba wa aa toɡra dɛ do wer ne."
5,"Our Lord and our God, we praise you and kneel down to worship you, the God of holiness!","Hé kpɛɛ Korowii yaa dɛ tomɔ la, hé ɡuŋi o kookara sie dɛ́ tomɔ, onee do ɡoroŋ kohona!"
6,"Moses and Aaron were two of your priests. Samuel was also one of those who prayed in your name, and you, our Lord, answered their prayers.","Dɛ Mosis ne Arɔn fa ɛ o sɔfore, asɛ Samoɛl che o sɔn ta dɛɛ soŋo. Ba soŋe Korowii, asɛ o no ba be."
7,"You spoke to them from a thick cloud, and they obeyed your laws.","O cheɡɛ bam waa do jaŋne kaa nyundua ta, dɛ bol waa ba be, asɛ ba teŋɛ mmarare ne waa waa do ba a ta."
8,"Our Lord and our God, you answered their prayers and forgave their sins, but when they did wrong, you punished them.","N Naa Korowii yaa dɛ tomɛ, he no he nɛra wesoŋa. A lole kɛ he tɛr ba deŋne te, kɛ he ɡelɔ ba jemɛ kɛ he kpɔ wechɔɡa dɛɛ kɛ."
9,"We praise you, Lord God, and we worship you at your sacred mountain. Only you are God!","Hé kpɛɛ Korowii yaa dɛ tomɔ, dɛɛ tomɔ o bwejen waa do ɡoroŋ ta. Korowii yaa dɛ tomɔ la do ɡoroŋ."
1,"Shout praises to the Lord, everyone on this earth.","Harɛ nɔ nɛra bwa, hé ɡo silɛɛ yela kpɛɛ Korowii."
2,Be joyful and sing as you come in to worship the Lord!,"Hé kpɔ silɛɛ tomɔ, dɛ́ kpɔ silɛɛ yela ba o sie!"
3,"You know the Lord is God! He created us, and we belong to him; we are his people, the sheep in his pasture.","Hé jemɛ kɛŋɔ onee Korowii. Onee ta yaa, dɛ dɔ yaa, O nɛraa yan, ya do kɛŋɔ peera ken o sie."
4,Be thankful and praise the Lord as you enter his temple.,"Hé kpɔ silɛɛ ɡo yela jaamo, dɛ́ jo o Dea bini kpɛɛro. Hé jaamo dɛ́ kpɛɛ o sɔn la."
5,The Lord is good! His love and faithfulness will last forever.,"Korowii waa wer, o nyina waa dɛ nyin yaa ne o kasinteŋ lole saŋ bɛlbwa dɛɛ la."
1,"I will sing to you, Lord! I will celebrate your kindness and your justice.","N Naa Korowii, mɛɛ ɡo yelaa kpɛɛ he nyina ne he kasinteŋ haa dɔa wa, mɛɛ ɡo yelaa kpɛɛre."
2,"Please help me learn to do the right thing, and I will be honest and fair in my own kingdom.","Mɛɛ dɛɛ nyiŋi n we-ɛɛla bini kɛrɛdɛɛ. Saŋ besoo he ba cha mɛ nɔ? Mɛɛ kpɔ bambidɛɛɡee so n dem,"
3,"I refuse to be corrupt or to take part in anything crooked,","dɛ́ laa n te kpɔ wechɔɡa ta. N hah nɛra baa berɛ habɔɔ kpo hen Korowii la we-ɛɛla, n ne ba toole wobɛlbwa bini."
4,and I won't be dishonest or deceitful.,N ne nɛnchɔɡa baah ɛɛ do jaŋnee. Mɛɛ laa n tenee kpɔ wechɔɡa ta.
5,Anyone who spreads gossip will be silenced; no one who is conceited will be my friend.,"Nomɛlbwa waa sɔah dɛɛ chɔɡ o dɔŋ la, mɛɛ doŋu le n be. N ne nomɛlbwa waa dɛ na o nyu aa won pɛ."
6,I will find trustworthy people to serve as my advisors; only an honest person will serve as an official.,"Mɛɛ ɡeloo n sie do n nɛra Israel tena ba wa aa dɔ kasinteŋ la nɛ, ásɛ n ne ba pɛ so n koodem. Nɛra ba wa aa wera kɛrɛdɛ laanee mɛɛ ba ɡela baa tom mɛ."
7,No one who cheats or lies will have a position in my royal court.,"Nomɛlbwa waa dɛ neɡre o dɔŋ, aa n demii so. Nyosonteŋna ɡe aa won che n sie."
8,Each morning I will silence any lawbreakers I find in the countryside or in the city of the Lord.,Mɛɛ dɛɛ kpoo nɛra ba nyu bini aa kpeɡa harɛ nɔ ta tɔpere bɛlbwaa. Mɛɛ doŋi wechɔɡ-ɛɛra bwaa le Korowii bwɛjen nɔ taa.
2,Don't hide from me in my time of trouble. Pay attention to my prayer and quickly give an answer.,"Dɛ waa puu mɛ naa, bɛ sie laa kpɔ n nɛ. Cheɡ deŋne no n be, dɛ́ chaŋ mɛ warane."
3,"My days disappear like smoke, and my bones are burning as though in a furnace.","N tɔpera dɛ kaa warane kɛ chuu, n hoɡa bini ɛɛ wee mɛ kɛŋɔ hɔla aa dɛ fuh ken."
4,"I am wasting away like grass, and my appetite is gone.","N do kɛŋɔ kpɔɡa aa hola dɛ kuuɡi chɔ la ken, n pɛla aa kondikwa bɛlbwa lawɛ."
5,"My groaning never stops, and my bones can be seen through my skin.","N hima kohona nomanta, n ɡwaŋɔ ka hoɡa ɡbo."
7,or a restless sparrow alone on a roof.,"N chɔɔ n sie kpaŋe, n do kɛ jumbibeŋkpoŋ waa joŋi dea doa."
8,"My enemies insult me all day, and they use my name for a curse word.","Saŋ bɛlbwaa n dɔma ɛɛ chɛɡ mɛ, n sɔnee ba yerɛ dɛɛ taah nɛra."
9,"Instead of food, I have ashes to eat and tears to drink,","Tɔɔ ber mɛ kondikwa, siniire koo nee ta mɛɛ nyɔ,"
10,because you are furious and have thrown me aside.,"he bandia kohona nomanta, he laɡ mɛ dɛ ɡɔɔ mɛ viɡri."
11,My life fades like a shadow at the end of day and withers like grass.,"N tɔpera dɛ ba warane kɛŋɔ wee yon le harɛ, bɔr ɛɛ bir la, n holɔ kɛŋɔ kpɔɡa ken."
12,"Our Lord, you are King forever and will always be famous.","Kɛ hen Korowii te, he di kora saŋ bɛlbwa dɛɛ la. Naanar baa ka ba bwa ɛɛ lii he waa."
13,You will show pity to Zion because the time has come.,"Hɛɛ sune bwɛjen Saayɔn tena nɛɛ, saŋ haa lea cheɡ la telo kɛ he dɔ tedoma tɛɛ ba."
14,"We, your servants, love each stone in the city, and we are sad to see them lying in the dirt.","Yan yaa ɛ he toroma sie dɛ lɛ bwɛjen Saayɔn wa, a lole kɛŋɔ o bwa paɡrɔ kwaraa."
15,"Our Lord, the nations will honor you, and all kings on earth will praise your glory.","Harɛre nɛra bwa ɛɛ ɔmɛ Korowiirii, ásɛ koranar baa lɔ harɛ nɔ ta bwa ɡe kpɛɛ o jirima waa dɔa."
16,"You will rebuild the city of Zion. Your glory will be seen,","Wɛɛ berɔ ba kwaa ma bwɛjen Saayɔn ja, ásɛ dɛ forɛ le o jirima ne."
17,and the prayers of the homeless will be answered.,"Wɛɛ no he nɛra baa vɛɛh ba la bee, dɛ́ no ba wesoŋa."
19,"“From his holy temple, the Lord looked down at the earth.","Korowii lɔ o sobɔr waa do ɡoroŋ nyundua, dɛɛ nyiŋi harɛ,"
20,"He listened to the groans of prisoners, and he rescued everyone who was doomed to die.”","dɛɛ no nɛra baa laɡ ba do dea hima, dɛ́ lɛɛ ba le kpoora baa dɛ ba ba kpoora ta, dɛ́ ɡel ba dɔ ba te."
21,"All Jerusalem should praise you, our Lord,","Anomanta, baa kpɛɛ Korowii sɔn bwɛjen Saayɔnee, dɛ́ kpɔ duure tɛo Jerusalam,"
22,when people from every nation meet to worship you.,"awola harɛre nɛra ne ba koranar aa cheme, dɛɛ tomɛ Korowii la."
23,"I should still be strong, but you, Lord, have made an old person of me.","N taa dɔ bokpeɡa maa wola hwɛɛhrɛ mɔɔ la Korowii ɡelɔ n ɡwɛɡre, dɛ teŋe me mkpa tɔpera ta."
24,You will live forever! Years mean nothing to you. Don't cut my life in half!,"Anomanta, n ŋɔ, “N Naa Korowii, bɛ ɡel ń teŋe sewɛ. He lole saŋ bɛlbwa, dɛ́ kpoŋe ka le naanar baa ka ba bwa."
25,"In the beginning, Lord, you laid the earth's foundation and created the heavens.","Wobɛlbwa mumpar la, henee ta harɛ, kwaa aa lɔ nyundua ɡe, he nɔn tomaa a bwa."
26,"They will all disappear and wear out like clothes. You change them, as you would a coat, but you last forever.","A bwa ɛɛ chɔɡoo, aa wola lee do kpa, kɛ he te ɛɛ do lee dɛɛ la. A bwa ɛɛ ba ɛ kombenaa ba kpɔ ta kɛŋɔ yal yon hɛh la."
27,You are always the same. You are God for all time.,"Kɛ he te, hɛɛ do ɡɛ haa doa saŋ bɛlbwaa, ásɛ he bene ɡe aa jaɡaa dɔ bwa."
28,Every generation of those who serve you will live in your presence.,"Ya bii ɛɛ so he siee ásɛ he kpɔ nɔn tɔ ba nɛ, ásɛ dɛ nyiŋi ba naanar nɛ ba bwara sɔɔh ba.”"
1,"With all my heart I praise the Lord, and with all that I am I praise his holy name!",N dɛ kpɛɛ Korowii n bambile bwa ne! N kpɔ n bwadabii bwa dɛɛ kpɛɛ o sɔn waa do ɡoroŋ la!
2,With all my heart I praise the Lord! I will never forget how kind he has been.,"N dɛ kpɛɛ Korowii n bambile bwa ne, maa o wedɛɛɡa la waa soh."
3,"The Lord forgives our sins, heals us when we are sick,","O kpɔ n wechɔɡa bwa dɛɛ kɛ mɛ, dɛɛ chah n weela ɡe bwa."
4,and protects us from death. His kindness and love are a crown on our heads.,"O lɛɛ mɛ dɛɛ le seo nyoa, dɛɛ swee mɛ andɛɛɡa o nyina ne tedoma waa dɔa tɛ mɛ ne."
5,"Each day that we live, he provides for our needs and gives us the strength of a young eagle.","O dɛ tɛ mɛ n konnyina n soɡa bini bwa, a ɡel n berɛ bonɔɔ dɛ do kpeɡri kɛŋɔ kee ken."
7,He taught his Law to Moses and showed all Israel what he could do.,"O kpɔ o waa baɡle Mosis, dɛ ɡel Israel tena na o wejena waa dɛ ɛ."
8,"The Lord is merciful! He is kind and patient, and his love never fails.","Nɛra waa dɛ domɛ Korowii tea wɛɛ sune ba nɛ, o baah aa di warawara, o nyina ɡe ta jaɡa dɔe bwa."
9,The Lord won't always be angry and point out our sins;,"Waa teŋɛ dɛɛ pwah yaa, o baah diu waa, o dɛ sɔɔh warane."
10,he doesn't punish us as our sins deserve.,"Waa ya deŋne tɛr ɡɛ aa chɛa, kɛɛ dɛɛ bɔ yaa ya wechɔɡa kem."
11,How great is God's love for all who worship him? Greater than the distance between heaven and earth!,"Gɛ harɛ ne nyundua baah aa do jaŋa la, ɡɛɛ o nyina do kan nɛra baa dɛ ɔmɔ la nɛ."
12,How far has the Lord taken our sins from us? Farther than the distance from east to west!,"Gɛ wee leebɔr ne wee cholibɔr baah aa jaŋa la, ɡɛɛ ya ne wechɔɡa waa laa kpɔ ya nɛɛ la baah do jaŋne."
13,"Just as parents are kind to their children, the Lord is kind to all who worship him,","Gɛ mɛɛ yon dɔ tedoma o bii nɛɛ la, ɡɛɛ Korowii tea ɛɛ domɔ nɛra baa dɛ ɔmɔ nɛ,"
14,because he knows we are made of dust.,"dɛkalkɛ o jemɛ ɡɛ yaa doa, o dɛ lii kɛŋɔ teera nee o ma yaa."
15,We humans are like grass or wild flowers that quickly bloom.,"Kɛ nɛwɛnyina bwa do kɛ kpɔɡa, ba mkpa ɡe do kɛŋɔ kpɔɡa fee, kpɔɡa dɛ sewɛ a fee ɡe ɛɛ lee,"
16,"But a scorching wind blows, and they quickly wither to be forever forgotten.","kɛ dɛ peu tao waa, a bwa dɛ hol o kaa a ne, bɛlbwa aa an na kpa."
17,"The Lord is always kind to those who worship him, and he keeps his promises to their descendants","Nɛra baa dɛ ɔmɛ Korowii la te, o nyina lɔ ba nɛɛ saŋ bɛlbwa dɛɛ la, asɛ dɛɛ ɛ ba bii ne ba naanar andɛɛɡa saŋ bɛlbwa dɛɛ la."
19,"God has set up his kingdom in heaven, and he rules the whole creation.","Korowii kpɔ o kookara cheɡ nyundua, dɛɛ di kora harɛ nɔ nɛra bwa nɛ."
20,"All of you mighty angels, who obey God's commands, come and praise your Lord!","Nyundua toroma haa kana dɛ do kpeɡri, heyaa dɛɛ teŋɛ o Mmarare ta, hé kpɛɛ Korowii."
21,"All of you thousands who serve and obey God, come and praise your Lord!","Korowii dɔm haa wara dɛ do o be nyundua, hé kpɛɛro."
22,"All of God's creation and all that he rules, come and praise your Lord! With all my heart I praise the Lord!","Korowii kontaala bwa, hé kpɛɛro bela bwa waa dɛ di kora. N dɛ kpɛɛ Korowii n bambile bwa ne."
1,"I praise you, Lord God, with all my heart. You are glorious and majestic, dressed in royal robes","N dɛ kpɛɛ Korowii n bambile bwa ne, Korowii maa dɛ tomɛ, he kan kohona! He kpɔ he kan ne he jirima tɔ kɛŋɔ yal ken,"
2,"and surrounded by light. You spread out the sky like a tent,","asɛ nii bare cheme, dɛ paɡri nyundua kɛŋɔ tɛnte,"
3,and you built your home over the mighty ocean. The clouds are your chariot with the wind as its wings.,"dɛ ma he sobɔr baama baŋ nyundua. He kpɔ baama berɛ kon waa do kɛŋɔ torɔɡo, dɛ so o bini dɛɛ kaa, a do kɛŋɔ peu aa dɔ kena dɛɛ kaa he ne la ken."
4,"The winds are your messengers, and flames of fire are your servants.",He ɡelɔ he nyundua toroma do kɛŋɔ peu ne ninlao.
5,"You built foundations for the earth, and it will never be shaken.","He kpɔ harɛ chɔŋɛ kwaa ta a lawɔ kpoŋe, o che kiŋkiŋ waa wola yiiɡi bwa."
